date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-06-29 18:15:00+00:00,Short,14579.5,99995.0,False,0.0,14579.5,
2021-06-29 18:20:00+00:00,Flat,14582.0,100010.0,False,14579.5,0.0,
2021-06-29 18:25:00+00:00,Short,14581.0,100005.0,False,0.0,0.0,
2021-06-29 18:30:00+00:00,Flat,14578.5,100020.0,True,0.0,0.0,
2021-06-29 18:35:00+00:00,Short,14577.5,100015.0,False,0.0,0.0,
2021-06-29 18:40:00+00:00,Flat,14579.0,100030.0,False,0.0,0.0,
2021-06-29 18:45:00+00:00,Short,14578.0,100025.0,False,0.0,0.0,
2021-06-29 18:50:00+00:00,Flat,14579.25,100025.0,False,0.0,0.0,
2021-06-29 18:55:00+00:00,Short,14579.0,100020.0,False,0.0,0.0,
2021-06-29 19:00:00+00:00,Flat,14580.75,99995.0,False,0.0,0.0,
2021-06-29 19:05:00+00:00,Short,14581.75,99990.0,False,0.0,0.0,
2021-06-29 19:15:00+00:00,Flat,14583.5,99925.0,False,0.0,0.0,
2021-06-29 19:20:00+00:00,Short,14587.0,99920.0,False,0.0,0.0,
2021-06-30 13:30:00+00:00,Flat,14546.0,100645.0,True,0.0,0.0,
2021-06-30 15:10:00+00:00,Short,14548.5,100640.0,False,0.0,0.0,
2021-06-30 15:15:00+00:00,Flat,14551.0,100535.0,False,0.0,0.0,
2021-06-30 15:20:00+00:00,Short,14556.0,100530.0,False,0.0,0.0,
2021-06-30 15:50:00+00:00,Flat,14554.75,100740.0,True,0.0,0.0,
2021-06-30 16:00:00+00:00,Short,14552.5,100735.0,False,0.0,0.0,
2021-06-30 16:05:00+00:00,Flat,14547.75,100625.0,True,0.0,0.0,
2021-06-30 18:00:00+00:00,Short,14559.5,100620.0,False,0.0,0.0,
2021-06-30 18:05:00+00:00,Flat,14557.75,100610.0,True,0.0,0.0,
2021-06-30 18:30:00+00:00,Short,14557.25,100605.0,False,0.0,0.0,
2021-06-30 18:35:00+00:00,Flat,14557.25,100575.0,False,0.0,0.0,
2021-06-30 18:40:00+00:00,Short,14558.5,100570.0,False,0.0,0.0,
2021-06-30 18:45:00+00:00,Flat,14558.25,100535.0,True,0.0,0.0,
2021-06-30 18:50:00+00:00,Short,14559.75,100530.0,False,0.0,0.0,
2021-07-01 13:30:00+00:00,Flat,14515.5,101135.0,True,0.0,0.0,
2021-07-01 15:10:00+00:00,Short,14541.5,101130.0,False,0.0,0.0,
2021-07-01 15:15:00+00:00,Flat,14541.0,101115.0,True,0.0,0.0,
2021-07-01 15:20:00+00:00,Short,14541.5,101110.0,False,0.0,0.0,
2021-07-01 15:25:00+00:00,Flat,14535.25,100805.0,True,0.0,0.0,
2021-07-01 15:30:00+00:00,Short,14550.25,100800.0,False,0.0,0.0,
2021-07-01 15:35:00+00:00,Flat,14542.25,101015.0,True,0.0,0.0,
2021-07-01 15:55:00+00:00,Short,14547.75,101010.0,False,0.0,0.0,
