date,action,price,contracts,portfolio_value,atr,stop_loss_price,take_profit_price,profit,exit_reason,entry_price,entry_portfolio,position_from,position_to
2021-05-25 18:50:00+00:00,sell,13686.0,1,100000.0,8.002295472820615,13686.44158514709,13679.503957855224,,,,,0,0
2021-05-25 18:55:00+00:00,buy,13686.44158514709,1,93147.94750448465,,,,-6852.052495515351,stop_loss,13686.0,100000.0,0,0
2021-05-25 18:55:00+00:00,sell,13696.0,1,93147.94750448465,8.627131510476286,13696.476065042832,13688.99673324099,,,,,0,-1
2021-05-25 19:00:00+00:00,buy,13696.476065042832,1,86290.1881711066,,,,-6857.759333378052,stop_loss,13696.0,93147.94750448465,-1,0
2021-05-25 19:00:00+00:00,sell,13689.5,1,86290.1881711066,8.653764974013693,13689.977534738866,13682.475112931894,,,,,0,-1
2021-05-25 19:05:00+00:00,buy,13689.977534738866,1,79435.64870895987,,,,-6854.539462146735,stop_loss,13689.5,86290.1881711066,-1,0
2021-05-25 19:05:00+00:00,sell,13694.0,1,79435.64870895987,8.464210333012716,13694.46707467596,13687.128988146933,,,,,0,-1
2021-05-25 19:10:00+00:00,buy,13694.46707467596,1,72579.07367810268,,,,-6856.575030857188,stop_loss,13694.0,79435.64870895987,-1,0
2021-05-25 19:10:00+00:00,sell,13693.0,1,72579.07367810268,8.198909594940378,13693.45243476847,13686.34435194866,,,,,0,-1
2021-05-25 19:15:00+00:00,buy,13693.45243476847,1,65723.29876534907,,,,-6855.7749127536035,stop_loss,13693.0,72579.07367810268,-1,0
2021-05-25 19:15:00+00:00,sell,13690.25,1,65723.29876534907,7.952558909587494,13690.688840568655,13683.79433262169,,,,,0,-1
2021-05-25 19:20:00+00:00,buy,13690.688840568655,1,58869.177533691654,,,,-6854.121231657419,stop_loss,13690.25,65723.29876534907,-1,0
2021-05-25 19:20:00+00:00,sell,13690.0,1,58869.177533691654,7.580947558902673,13690.418334196012,13683.845996438493,,,,,0,-1
2021-05-25 19:25:00+00:00,buy,13690.418334196012,1,52015.60168267338,,,,-6853.5758510182695,stop_loss,13690.0,58869.177533691654,-1,0
2021-05-25 19:25:00+00:00,sell,13690.5,1,52015.60168267338,7.3251655904096244,13690.904219556212,13684.553633166335,,,,,0,-1
2021-05-25 19:30:00+00:00,buy,13690.904219556212,1,45162.06518177103,,,,-6853.536500902349,stop_loss,13690.5,52015.60168267338,-1,0
2021-05-25 19:30:00+00:00,sell,13692.25,1,45162.06518177103,7.212653762523222,13692.648010893681,13686.394967156466,,,,,0,-1
2021-05-25 19:35:00+00:00,buy,13692.648010893681,1,38307.780958450574,,,,-6854.2842233204565,stop_loss,13692.25,45162.06518177103,-1,0
2021-05-25 19:35:00+00:00,sell,13691.25,1,38307.780958450574,7.036749922342992,13691.638304113494,13685.53776102894,,,,,0,-1
2021-05-25 19:40:00+00:00,buy,13691.638304113494,1,31454.195724123936,,,,-6853.58523432664,stop_loss,13691.25,38307.780958450574,-1,0
2021-05-25 19:40:00+00:00,sell,13692.25,1,31454.195724123936,6.819839213604206,13692.626334479588,13686.713843143178,,,,,0,-1
2021-05-25 19:45:00+00:00,buy,13692.626334479588,1,24600.355867292386,,,,-6853.83985683155,stop_loss,13692.25,31454.195724123936,-1,0
2021-05-25 19:45:00+00:00,sell,13688.5,1,24600.355867292386,6.8862792697753346,13688.880000795343,13682.909908943117,,,,,0,-1
2021-05-25 19:50:00+00:00,buy,13688.880000795343,1,17748.315850987838,,,,-6852.04001630455,stop_loss,13688.5,24600.355867292386,-1,0
2021-05-25 19:50:00+00:00,sell,13690.25,1,17748.315850987838,6.644402179077096,13690.616653458816,13684.856258075733,,,,,0,-1
2021-05-25 19:55:00+00:00,buy,13690.616653458816,1,10895.674455082115,,,,-6852.641395905722,stop_loss,13690.25,17748.315850987838,-1,0
2021-05-25 19:55:00+00:00,sell,13695.0,1,10895.674455082115,6.544802023428732,13695.36115729218,13689.68711072744,,,,,0,-1
2021-05-25 20:00:00+00:00,buy,13695.36115729218,1,4040.7707305924123,,,,-6854.903724489702,stop_loss,13695.0,10895.674455082115,-1,0
2021-05-25 20:00:00+00:00,sell,13703.0,1,4040.7707305924123,7.095173307469537,13703.391528050826,13697.240334540713,,,,,0,-1
2021-05-25 20:00:00+00:00,buy,13703.0,1,100.0,,,,-3940.7707305924123,end_of_day,13703.0,4040.7707305924123,-1,0
2021-05-26 13:30:00+00:00,sell,13702.5,1,100.0,10.37451670549143,13703.072489793827,13694.078254267235,,,,,0,-1
2021-05-26 13:35:00+00:00,buy,13703.072489793827,1,100.0,,,,-0.0,stop_loss,13702.5,100.0,-1,0
2021-05-26 13:35:00+00:00,sell,13696.25,1,100.0,10.722765512242043,13696.841706967334,13687.545555517458,,,,,0,-1
2021-05-26 13:40:00+00:00,buy,13696.841706967334,1,100.0,,,,-0.0,stop_loss,13696.25,100.0,-1,0
2021-05-26 13:40:00+00:00,sell,13690.25,1,100.0,10.938996547081898,13690.853639095267,13681.370025143691,,,,,0,-1
2021-05-26 13:45:00+00:00,buy,13690.853639095267,1,100.0,,,,-0.0,stop_loss,13690.25,100.0,-1,0
2021-05-26 13:45:00+00:00,sell,13690.0,1,100.0,10.854068222290334,13690.598952554144,13681.188967608889,,,,,0,-1
2021-05-26 13:50:00+00:00,buy,13690.598952554144,1,100.0,,,,-0.0,stop_loss,13690.0,100.0,-1,0
2021-05-26 13:50:00+00:00,sell,13678.25,1,100.0,11.168063349269596,13678.866279530486,13669.184075048992,,,,,0,-1
2021-05-26 13:55:00+00:00,buy,13678.866279530486,1,100.0,,,,-0.0,stop_loss,13678.25,100.0,-1,0
2021-05-26 13:55:00+00:00,sell,13686.5,1,100.0,11.084630252893195,13687.111675499522,13677.501803729116,,,,,0,-1
2021-05-26 14:00:00+00:00,buy,13687.111675499522,1,100.0,,,,-0.0,stop_loss,13686.5,100.0,-1,0
2021-05-26 14:00:00+00:00,sell,13686.0,1,100.0,10.882156663400824,13686.6005025392,13677.16616618924,,,,,0,-1
2021-05-26 14:05:00+00:00,buy,13686.6005025392,1,100.0,,,,-0.0,stop_loss,13686.0,100.0,-1,0
2021-05-26 14:05:00+00:00,sell,13693.0,1,100.0,10.926288330300766,13693.602937826512,13684.130341322601,,,,,0,-1
2021-05-26 14:10:00+00:00,buy,13693.602937826512,1,100.0,,,,-0.0,stop_loss,13693.0,100.0,-1,0
2021-05-26 14:10:00+00:00,sell,13696.25,1,100.0,10.467267735279282,13696.827608009879,13687.752961546475,,,,,0,-1
2021-05-26 14:15:00+00:00,buy,13696.827608009879,1,100.0,,,,-0.0,stop_loss,13696.25,100.0,-1,0
2021-05-26 14:15:00+00:00,sell,13703.5,1,100.0,10.344605754187906,13704.07083923845,13695.102535150254,,,,,0,-1
2021-05-26 14:20:00+00:00,buy,13704.07083923845,1,100.0,,,,-0.0,stop_loss,13703.5,100.0,-1,0
2021-05-26 14:20:00+00:00,sell,13704.25,1,100.0,9.96284820031734,13704.799772974882,13696.16243537419,,,,,0,-1
2021-05-26 14:25:00+00:00,buy,13704.799772974882,1,100.0,,,,-0.0,stop_loss,13704.25,100.0,-1,0
2021-05-26 14:25:00+00:00,sell,13704.25,1,100.0,9.661930471723243,13704.783167639589,13696.40671206376,,,,,0,-1
2021-05-26 14:30:00+00:00,buy,13704.783167639589,1,100.0,,,,-0.0,stop_loss,13704.25,100.0,-1,0
2021-05-26 14:30:00+00:00,sell,13700.25,1,100.0,9.525364009457297,13700.775631586774,13692.517572940798,,,,,0,-1
2021-05-26 14:35:00+00:00,buy,13700.775631586774,1,100.0,,,,-0.0,stop_loss,13700.25,100.0,-1,0
2021-05-26 14:35:00+00:00,sell,13699.0,1,100.0,9.523552294496062,13699.525531612157,13691.269043640898,,,,,0,-1
2021-05-26 14:40:00+00:00,buy,13699.525531612157,1,100.0,,,,-0.0,stop_loss,13699.0,100.0,-1,0
2021-05-26 14:40:00+00:00,sell,13705.5,1,100.0,9.504012844889202,13706.024453380198,13697.784905225684,,,,,0,-1
2021-05-26 14:45:00+00:00,buy,13706.024453380198,1,100.0,,,,-0.0,stop_loss,13705.5,100.0,-1,0
2021-05-26 14:45:00+00:00,sell,13705.5,1,100.0,9.2537262131114,13706.01064198577,13697.988080991166,,,,,0,-1
2021-05-26 14:50:00+00:00,buy,13706.01064198577,1,100.0,,,,-0.0,stop_loss,13705.5,100.0,-1,0
2021-05-26 14:50:00+00:00,sell,13703.5,1,100.0,9.396317197889159,13704.018510485652,13695.872329573373,,,,,0,-1
2021-05-26 14:55:00+00:00,buy,13704.018510485652,1,100.0,,,,-0.0,stop_loss,13703.5,100.0,-1,0
2021-05-26 14:55:00+00:00,sell,13702.5,1,100.0,9.207294540897076,13703.008079778852,13695.025772938505,,,,,0,-1
2021-05-26 15:00:00+00:00,buy,13703.008079778852,1,100.0,,,,-0.0,stop_loss,13702.5,100.0,-1,0
2021-05-26 15:00:00+00:00,sell,13695.25,1,100.0,9.460344930832997,13695.77204368384,13687.570353630588,,,,,0,-1
2021-05-26 15:05:00+00:00,buy,13695.77204368384,1,100.0,,,,-0.0,stop_loss,13695.25,100.0,-1,0
2021-05-26 15:05:00+00:00,sell,13692.25,1,100.0,9.40960600720207,13692.769243792842,13684.611542085502,,,,,0,-1
2021-05-26 15:10:00+00:00,buy,13692.769243792842,1,100.0,,,,-0.0,stop_loss,13692.25,100.0,-1,0
2021-05-26 15:10:00+00:00,sell,13697.0,1,100.0,9.46963414954478,13697.522556284384,13689.31281289975,,,,,0,-1
2021-05-26 15:15:00+00:00,buy,13697.522556284384,1,100.0,,,,-0.0,stop_loss,13697.0,100.0,-1,0
2021-05-26 15:15:00+00:00,sell,13700.75,1,100.0,9.29323171029158,13701.262821990349,13693.20601152116,,,,,0,-1
2021-05-26 15:20:00+00:00,buy,13701.262821990349,1,100.0,,,,-0.0,stop_loss,13700.75,100.0,-1,0
2021-05-26 15:20:00+00:00,sell,13703.75,1,100.0,9.272286588127898,13704.261666190132,13696.223014192054,,,,,0,-1
2021-05-26 15:25:00+00:00,buy,13704.261666190132,1,100.0,,,,-0.0,stop_loss,13703.75,100.0,-1,0
2021-05-26 15:25:00+00:00,sell,13702.0,1,100.0,9.288551831833049,13702.512563743847,13694.459810517063,,,,,0,-1
2021-05-26 15:30:00+00:00,buy,13702.512563743847,1,100.0,,,,-0.0,stop_loss,13702.0,100.0,-1,0
2021-05-26 15:30:00+00:00,sell,13693.75,1,100.0,9.553655272416401,13694.277192764008,13685.994606875982,,,,,0,-1
2021-05-26 15:35:00+00:00,buy,13694.277192764008,1,100.0,,,,-0.0,stop_loss,13693.75,100.0,-1,0
2021-05-26 15:35:00+00:00,sell,13690.75,1,100.0,9.603394181529515,13691.279937471894,13682.954230205196,,,,,0,-1
2021-05-26 15:40:00+00:00,buy,13691.279937471894,1,100.0,,,,-0.0,stop_loss,13690.75,100.0,-1,0
2021-05-26 15:40:00+00:00,sell,13691.5,1,100.0,9.810294597134549,13692.041354714705,13683.536274170068,,,,,0,-1
2021-05-26 15:45:00+00:00,buy,13692.041354714705,1,100.0,,,,-0.0,stop_loss,13691.5,100.0,-1,0
2021-05-26 15:45:00+00:00,sell,13691.75,1,100.0,9.805987840196368,13692.29111705791,13683.789770276238,,,,,0,-1
2021-05-26 15:50:00+00:00,buy,13692.29111705791,1,100.0,,,,-0.0,stop_loss,13691.75,100.0,-1,0
2021-05-26 15:50:00+00:00,sell,13686.0,1,100.0,10.194845851610912,13686.562575141124,13677.724106097245,,,,,0,-1
2021-05-26 15:55:00+00:00,buy,13686.562575141124,1,100.0,,,,-0.0,stop_loss,13686.0,100.0,-1,0
2021-05-26 15:55:00+00:00,sell,13701.75,1,100.0,11.073785433638704,13702.361077057349,13692.76060725345,,,,,0,-1
2021-05-26 16:00:00+00:00,buy,13702.361077057349,1,100.0,,,,-0.0,stop_loss,13701.75,100.0,-1,0
2021-05-26 16:00:00+00:00,sell,13704.25,1,100.0,10.764943616950225,13704.844034452572,13695.511316498578,,,,,0,-1
2021-05-26 16:05:00+00:00,buy,13704.844034452572,1,100.0,,,,-0.0,stop_loss,13704.25,100.0,-1,0
2021-05-26 16:05:00+00:00,sell,13702.5,1,100.0,10.263876215739494,13703.066384396057,13694.168069156824,,,,,0,-1
2021-05-26 16:10:00+00:00,buy,13703.066384396057,1,100.0,,,,-0.0,stop_loss,13702.5,100.0,-1,0
2021-05-26 16:10:00+00:00,sell,13705.25,1,100.0,9.941456486043815,13705.79859253068,13697.179800576205,,,,,0,-1
2021-05-26 16:30:00+00:00,buy,13705.79859253068,1,100.0,,,,-0.0,stop_loss,13705.25,100.0,-1,0
2021-05-26 16:30:00+00:00,sell,13705.25,1,100.0,9.838495308469259,13705.792910895092,13697.263381612554,,,,,0,-1
2021-05-26 16:35:00+00:00,buy,13705.792910895092,1,100.0,,,,-0.0,stop_loss,13705.25,100.0,-1,0
2021-05-26 16:35:00+00:00,sell,13701.5,1,100.0,9.564317072150025,13702.027781106743,13693.735951921832,,,,,0,-1
2021-05-26 16:40:00+00:00,buy,13702.027781106743,1,100.0,,,,-0.0,stop_loss,13701.5,100.0,-1,0
