date,action,price,contracts,portfolio_value,atr,stop_loss_price,take_profit_price,profit,exit_reason,entry_price,entry_portfolio,position_from,position_to
2021-05-25 18:50:00+00:00,buy,13686.0,1,100000.0,-0.2588293652061211,,,,,,,0,0
2021-05-25 20:00:00+00:00,sell,13703.0,1,93488.5,,,,-6511.5,end_of_day,13686.0,100000.0,0,0
2021-05-26 13:30:00+00:00,sell,13702.5,1,93488.5,-0.14384581713928465,,,,,,,0,-1
2021-05-26 15:20:00+00:00,buy,13703.75,1,86611.625,,,,-6876.875,signal_change,13702.5,93488.5,-1,0
2021-05-26 15:20:00+00:00,buy,13703.75,1,86611.625,-0.19796018224001352,,,,,,,0,1
2021-05-26 15:25:00+00:00,sell,13702.0,1,79725.625,,,,-6886.0,signal_change,13703.75,86611.625,1,0
2021-05-26 15:25:00+00:00,sell,13702.0,1,79725.625,-0.19716949282586882,,,,,,,0,-1
2021-05-26 15:55:00+00:00,buy,13701.75,1,72879.75,,,,-6845.875,signal_change,13702.0,79725.625,-1,0
2021-05-26 15:55:00+00:00,buy,13701.75,1,72879.75,-0.10904147427395659,,,,,,,0,1
2021-05-26 16:05:00+00:00,sell,13702.5,1,66043.5,,,,-6836.25,signal_change,13701.75,72879.75,1,0
2021-05-26 16:05:00+00:00,sell,13702.5,1,66043.5,-0.14932247879625038,,,,,,,0,-1
2021-05-26 16:10:00+00:00,buy,13705.25,1,59135.875,,,,-6907.625,signal_change,13702.5,66043.5,-1,0
2021-05-26 16:10:00+00:00,buy,13705.25,1,59135.875,-0.16522880983114768,,,,,,,0,1
2021-05-26 16:30:00+00:00,sell,13705.25,1,52283.25,,,,-6852.625,signal_change,13705.25,59135.875,1,0
2021-05-26 16:30:00+00:00,sell,13705.25,1,52283.25,-0.17029068050362056,,,,,,,0,-1
2021-05-26 18:00:00+00:00,buy,13709.0,1,45353.75,,,,-6929.5,signal_change,13705.25,52283.25,-1,0
2021-05-26 18:00:00+00:00,buy,13709.0,1,45353.75,-0.23866711565971105,,,,,,,0,1
2021-05-26 20:00:00+00:00,sell,13710.5,1,38528.5,,,,-6825.25,end_of_day,13709.0,45353.75,1,0
2021-05-27 13:30:00+00:00,sell,13699.25,1,38528.5,-0.14456868394046918,,,,,,,0,-1
2021-05-27 15:50:00+00:00,buy,13665.5,1,32370.75,,,,-6157.75,signal_change,13699.25,38528.5,-1,0
2021-05-27 15:50:00+00:00,buy,13665.5,1,32370.75,-0.07745323051017708,,,,,,,0,1
2021-05-27 15:55:00+00:00,sell,13652.25,1,25279.625,,,,-7091.125,signal_change,13665.5,32370.75,1,0
2021-05-27 15:55:00+00:00,sell,13652.25,1,25279.625,-0.020528644879427037,,,,,,,0,-1
2021-05-27 16:00:00+00:00,buy,13669.75,1,18094.75,,,,-7184.875,signal_change,13652.25,25279.625,-1,0
2021-05-27 16:00:00+00:00,buy,13669.75,1,18094.75,0.00807847956486651,13669.722233816408,13669.802126805205,,,,,0,1
2021-05-27 16:05:00+00:00,sell,13669.722233816408,1,11259.333559419963,,,,-6835.416440580037,stop_loss,13669.75,18094.75,1,0
2021-05-27 16:05:00+00:00,buy,13679.75,1,11259.333559419963,0.003931878661537375,13679.736485914349,13679.775370649444,,,,,0,1
2021-05-27 16:10:00+00:00,sell,13679.736485914349,1,4419.195034749752,,,,-6840.138524670211,stop_loss,13679.75,11259.333559419963,1,0
2021-05-27 16:10:00+00:00,buy,13680.25,1,4419.195034749752,-0.013467856407441543,,,,,,,0,1
2021-05-27 20:00:00+00:00,sell,13704.75,1,100.0,,,,-4319.195034749752,end_of_day,13680.25,4419.195034749752,1,0
2021-05-28 13:30:00+00:00,buy,13732.5,1,100.0,-0.2204437469494285,,,,,,,0,1
2021-05-28 13:35:00+00:00,sell,13721.0,1,100.0,,,,-0.0,signal_change,13732.5,100.0,1,0
2021-05-28 13:35:00+00:00,sell,13721.0,1,100.0,-0.1947118691267714,,,,,,,0,-1
2021-05-28 15:25:00+00:00,buy,13723.25,1,100.0,,,,-0.0,signal_change,13721.0,100.0,-1,0
2021-05-28 15:25:00+00:00,buy,13723.25,1,100.0,-0.23041490072112844,,,,,,,0,1
2021-05-28 15:30:00+00:00,sell,13718.5,1,100.0,,,,-0.0,signal_change,13723.25,100.0,1,0
2021-05-28 15:30:00+00:00,sell,13718.5,1,100.0,-0.2273325626517628,,,,,,,0,-1
2021-05-28 15:35:00+00:00,buy,13724.5,1,100.0,,,,-0.0,signal_change,13718.5,100.0,-1,0
2021-05-28 15:35:00+00:00,buy,13724.5,1,100.0,-0.21156055114378114,,,,,,,0,1
2021-05-28 15:40:00+00:00,sell,13714.75,1,100.0,,,,-0.0,signal_change,13724.5,100.0,1,0
2021-05-28 15:40:00+00:00,sell,13714.75,1,100.0,-0.20375234498532055,,,,,,,0,-1
2021-05-28 16:55:00+00:00,buy,13686.5,1,100.0,,,,-0.0,end_of_day,13714.75,100.0,-1,0
2021-05-31 18:00:00+00:00,buy,13674.0,1,100.0,-0.33737449286998983,,,,,,,0,1
2021-05-31 20:00:00+00:00,sell,13686.0,1,100.0,,,,-0.0,end_of_day,13674.0,100.0,1,0
2021-06-01 13:30:00+00:00,buy,13653.0,1,100.0,-0.04777894385898391,,,,,,,0,1
2021-06-01 14:30:00+00:00,sell,13669.0,1,100.0,,,,-0.0,signal_change,13653.0,100.0,1,0
2021-06-01 14:30:00+00:00,sell,13669.0,1,100.0,-0.17024803017539547,,,,,,,0,-1
2021-06-01 14:35:00+00:00,buy,13680.0,1,100.0,,,,-0.0,signal_change,13669.0,100.0,-1,0
