date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-07-08 14:55:00+00:00,Long,14708.75,100026.28,False,0.0,14708.75,
2021-07-08 15:00:00+00:00,Flat,14710.75,99886.45,True,14708.75,0.0,
2021-07-08 16:10:00+00:00,Long,14709.5,100082.58,False,0.0,0.0,
2021-07-08 16:25:00+00:00,Flat,14713.0,100336.72,True,0.0,0.0,
2021-07-15 14:55:00+00:00,Long,14777.5,100486.21,False,0.0,0.0,
2021-07-15 15:00:00+00:00,Flat,14776.5,100366.65,False,0.0,0.0,
2021-07-16 16:20:00+00:00,Long,14667.25,100247.69,False,0.0,0.0,
2021-07-19 13:30:00+00:00,Flat,14455.5,96408.41,False,0.0,0.0,
2021-07-19 14:35:00+00:00,Long,14472.5,96240.32,False,0.0,0.0,
2021-07-19 14:40:00+00:00,Flat,14471.0,96585.02,False,0.0,0.0,
2021-07-19 14:45:00+00:00,Long,14482.25,96580.02,False,0.0,0.0,
2021-07-19 14:55:00+00:00,Flat,14485.5,97017.12,True,0.0,0.0,
