date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-09-03 14:05:00+00:00,Short,15646.75,99995.0,False,0.0,15646.75,
2021-09-03 14:10:00+00:00,Flat,15647.0,99860.0,False,15646.75,0.0,
2021-09-03 14:20:00+00:00,Short,15649.5,99855.0,False,0.0,0.0,
2021-09-03 14:25:00+00:00,Flat,15651.25,99825.0,False,0.0,0.0,
2021-09-03 15:05:00+00:00,Long,15661.0,99820.0,False,0.0,0.0,
2021-09-03 15:10:00+00:00,Flat,15666.0,99665.0,True,0.0,0.0,
2021-09-06 18:00:00+00:00,Long,15697.75,99660.0,False,0.0,0.0,
2021-09-06 18:05:00+00:00,Flat,15698.5,99620.0,True,0.0,0.0,
2021-09-06 18:10:00+00:00,Long,15696.75,99615.0,False,0.0,0.0,
2021-09-06 18:15:00+00:00,Flat,15696.0,99595.0,False,0.0,0.0,
2021-09-06 19:00:00+00:00,Long,15693.25,99590.0,False,0.0,0.0,
2021-09-06 19:05:00+00:00,Flat,15693.75,99580.0,True,0.0,0.0,
2021-09-06 19:15:00+00:00,Long,15694.75,99575.0,False,0.0,0.0,
2021-09-06 19:20:00+00:00,Flat,15693.5,99615.0,False,0.0,0.0,
2021-09-06 19:25:00+00:00,Long,15695.75,99610.0,False,0.0,0.0,
2021-09-06 19:30:00+00:00,Flat,15697.25,99580.0,True,0.0,0.0,
2021-09-06 19:35:00+00:00,Long,15696.0,99575.0,False,0.0,0.0,
2021-09-06 19:40:00+00:00,Flat,15693.0,99510.0,False,0.0,0.0,
2021-09-06 19:45:00+00:00,Long,15690.0,99505.0,False,0.0,0.0,
2021-09-06 19:50:00+00:00,Flat,15688.5,99510.0,False,0.0,0.0,
2021-09-08 13:30:00+00:00,Long,15600.75,99505.0,False,0.0,0.0,
2021-09-08 13:35:00+00:00,Flat,15597.25,99740.0,False,0.0,0.0,
2021-09-09 14:20:00+00:00,Long,15578.75,99735.0,False,0.0,0.0,
2021-09-09 14:25:00+00:00,Flat,15581.75,99530.0,True,0.0,0.0,
2021-09-09 14:45:00+00:00,Long,15577.75,99525.0,False,0.0,0.0,
2021-09-09 14:50:00+00:00,Flat,15585.0,99600.0,True,0.0,0.0,
2021-09-09 14:55:00+00:00,Long,15589.0,99595.0,False,0.0,0.0,
2021-09-09 15:00:00+00:00,Flat,15591.0,99485.0,True,0.0,0.0,
2021-09-09 15:05:00+00:00,Long,15585.75,99480.0,False,0.0,0.0,
2021-09-09 15:10:00+00:00,Flat,15580.25,99390.0,False,0.0,0.0,
2021-09-09 15:15:00+00:00,Long,15576.0,99385.0,False,0.0,0.0,
2021-09-09 15:20:00+00:00,Flat,15581.25,99335.0,True,0.0,0.0,
2021-09-09 15:30:00+00:00,Long,15579.0,99330.0,False,0.0,0.0,
2021-09-09 15:35:00+00:00,Flat,15586.25,99415.0,True,0.0,0.0,
2021-09-09 15:40:00+00:00,Long,15590.75,99410.0,False,0.0,0.0,
2021-09-09 15:45:00+00:00,Flat,15569.25,99080.0,False,0.0,0.0,
2021-09-09 15:50:00+00:00,Long,15553.0,99075.0,False,0.0,0.0,
2021-09-09 15:55:00+00:00,Flat,15555.5,98890.0,True,0.0,0.0,
2021-09-09 18:00:00+00:00,Long,15558.0,98885.0,False,0.0,0.0,
2021-09-09 18:05:00+00:00,Flat,15553.0,98965.0,False,0.0,0.0,
2021-09-09 18:10:00+00:00,Long,15557.25,98960.0,False,0.0,0.0,
2021-09-09 18:15:00+00:00,Flat,15560.0,98820.0,True,0.0,0.0,
2021-09-09 18:20:00+00:00,Long,15553.25,98815.0,False,0.0,0.0,
2021-09-09 18:25:00+00:00,Flat,15548.25,98765.0,False,0.0,0.0,
2021-09-09 18:30:00+00:00,Long,15546.0,98760.0,False,0.0,0.0,
2021-09-09 18:35:00+00:00,Flat,15550.0,98710.0,True,0.0,0.0,
2021-09-09 19:00:00+00:00,Long,15552.25,98705.0,False,0.0,0.0,
2021-09-09 19:05:00+00:00,Flat,15548.5,98765.0,False,0.0,0.0,
2021-09-09 19:30:00+00:00,Long,15556.25,98760.0,False,0.0,0.0,
2021-09-09 19:35:00+00:00,Flat,15551.75,98815.0,False,0.0,0.0,
2021-09-09 19:45:00+00:00,Long,15554.0,98810.0,False,0.0,0.0,
2021-09-09 19:50:00+00:00,Flat,15553.0,98855.0,False,0.0,0.0,
2021-09-09 19:55:00+00:00,Long,15555.5,98850.0,False,0.0,0.0,
2021-09-09 20:00:00+00:00,Flat,15562.0,99265.0,True,0.0,0.0,
2021-09-10 13:30:00+00:00,Long,15583.0,99260.0,False,0.0,0.0,
2021-09-10 13:35:00+00:00,Flat,15591.0,99065.0,True,0.0,0.0,
2021-09-10 13:40:00+00:00,Long,15581.5,99060.0,False,0.0,0.0,
2021-09-10 13:45:00+00:00,Flat,15571.0,98985.0,False,0.0,0.0,
2021-09-10 14:50:00+00:00,Long,15541.0,98980.0,False,0.0,0.0,
2021-09-10 14:55:00+00:00,Flat,15534.5,98740.0,False,0.0,0.0,
2021-09-10 15:00:00+00:00,Long,15522.75,98735.0,False,0.0,0.0,
2021-09-10 15:05:00+00:00,Flat,15510.75,98525.0,False,0.0,0.0,
2021-09-10 15:10:00+00:00,Long,15500.5,98520.0,False,0.0,0.0,
2021-09-10 15:15:00+00:00,Flat,15494.75,98165.0,False,0.0,0.0,
2021-09-10 15:20:00+00:00,Long,15477.25,98160.0,False,0.0,0.0,
2021-09-10 15:25:00+00:00,Short,15474.75,98160.0,False,0.0,0.0,
2021-09-10 15:30:00+00:00,Long,15475.25,98435.0,False,0.0,0.0,
2021-09-10 15:35:00+00:00,Flat,15461.0,98445.0,False,0.0,0.0,
2021-09-10 15:40:00+00:00,Long,15461.75,98440.0,False,0.0,0.0,
2021-09-10 15:45:00+00:00,Flat,15445.25,98180.0,False,0.0,0.0,
2021-09-10 15:50:00+00:00,Long,15432.5,98175.0,False,0.0,0.0,
2021-09-10 15:55:00+00:00,Short,15437.75,98350.0,True,0.0,0.0,
2021-09-10 16:00:00+00:00,Long,15447.0,98400.0,False,0.0,0.0,
2021-09-10 16:05:00+00:00,Flat,15444.0,98455.0,False,0.0,0.0,
2021-09-10 16:10:00+00:00,Long,15447.0,98450.0,False,0.0,0.0,
2021-09-10 16:15:00+00:00,Flat,15447.25,98450.0,True,0.0,0.0,
2021-09-10 16:20:00+00:00,Long,15447.5,98445.0,False,0.0,0.0,
2021-09-10 16:25:00+00:00,Flat,15445.25,98455.0,False,0.0,0.0,
2021-09-10 16:30:00+00:00,Long,15446.0,98450.0,False,0.0,0.0,
2021-09-10 16:35:00+00:00,Flat,15445.75,98440.0,False,0.0,0.0,
2021-09-10 16:40:00+00:00,Long,15445.5,98435.0,False,0.0,0.0,
2021-09-10 16:45:00+00:00,Flat,15443.5,98375.0,False,0.0,0.0,
2021-09-10 16:50:00+00:00,Long,15440.75,98370.0,False,0.0,0.0,
2021-09-10 16:55:00+00:00,Flat,15438.25,97370.0,False,0.0,0.0,
2021-09-13 14:45:00+00:00,Long,15374.0,97365.0,False,0.0,0.0,
2021-09-13 14:50:00+00:00,Flat,15362.5,97610.0,False,0.0,0.0,
2021-09-13 14:55:00+00:00,Long,15375.0,97605.0,False,0.0,0.0,
2021-09-13 15:00:00+00:00,Flat,15347.5,98215.0,False,0.0,0.0,
2021-09-13 15:05:00+00:00,Long,15378.25,98210.0,False,0.0,0.0,
2021-09-13 15:45:00+00:00,Flat,15401.75,98790.0,True,0.0,0.0,
2021-09-13 15:50:00+00:00,Long,15417.75,98785.0,False,0.0,0.0,
2021-09-13 15:55:00+00:00,Flat,15431.0,98925.0,True,0.0,0.0,
2021-09-13 16:00:00+00:00,Long,15438.25,98920.0,False,0.0,0.0,
2021-09-13 16:05:00+00:00,Flat,15438.75,98930.0,True,0.0,0.0,
2021-09-14 15:00:00+00:00,Long,15379.0,98925.0,False,0.0,0.0,
2021-09-14 15:05:00+00:00,Flat,15374.5,98795.0,False,0.0,0.0,
2021-09-14 15:10:00+00:00,Long,15368.25,98790.0,False,0.0,0.0,
2021-09-14 15:15:00+00:00,Flat,15355.5,98805.0,False,0.0,0.0,
2021-09-14 15:20:00+00:00,Long,15356.5,98800.0,False,0.0,0.0,
2021-09-14 15:25:00+00:00,Flat,15350.25,98920.0,False,0.0,0.0,
2021-09-14 15:30:00+00:00,Long,15356.5,98915.0,False,0.0,0.0,
2021-09-14 15:35:00+00:00,Flat,15360.75,98900.0,True,0.0,0.0,
2021-09-14 15:40:00+00:00,Long,15360.25,98895.0,False,0.0,0.0,
2021-09-14 15:45:00+00:00,Flat,15353.0,99205.0,False,0.0,0.0,
2021-09-14 15:50:00+00:00,Long,15368.75,99200.0,False,0.0,0.0,
2021-09-14 16:15:00+00:00,Flat,15398.25,99495.0,True,0.0,0.0,
2021-09-17 13:30:00+00:00,Long,15316.25,99490.0,False,0.0,0.0,
2021-09-17 13:35:00+00:00,Flat,15318.25,99330.0,True,0.0,0.0,
2021-09-17 13:40:00+00:00,Long,15310.5,99325.0,False,0.0,0.0,
2021-09-17 13:45:00+00:00,Flat,15282.75,99460.0,False,0.0,0.0,
2021-09-17 13:50:00+00:00,Long,15289.75,99455.0,False,0.0,0.0,
2021-09-17 13:55:00+00:00,Short,15295.5,99515.0,True,0.0,0.0,
2021-09-17 14:00:00+00:00,Long,15299.0,99295.0,False,0.0,0.0,
2021-09-17 14:05:00+00:00,Flat,15309.5,99035.0,True,0.0,0.0,
2021-09-17 14:10:00+00:00,Long,15296.75,99030.0,False,0.0,0.0,
2021-09-17 14:15:00+00:00,Flat,15290.0,99315.0,False,0.0,0.0,
2021-09-17 14:20:00+00:00,Long,15304.5,99310.0,False,0.0,0.0,
2021-09-17 14:25:00+00:00,Flat,15288.25,99215.0,False,0.0,0.0,
2021-09-17 14:30:00+00:00,Long,15283.75,99210.0,False,0.0,0.0,
2021-09-17 14:35:00+00:00,Flat,15291.25,99505.0,True,0.0,0.0,
2021-09-17 14:40:00+00:00,Long,15306.25,99500.0,False,0.0,0.0,
2021-09-17 14:45:00+00:00,Flat,15305.75,99370.0,False,0.0,0.0,
2021-09-17 14:50:00+00:00,Long,15299.5,99365.0,False,0.0,0.0,
2021-09-17 14:55:00+00:00,Flat,15307.0,99560.0,True,0.0,0.0,
2021-09-17 15:00:00+00:00,Long,15317.0,99555.0,False,0.0,0.0,
2021-09-17 15:05:00+00:00,Flat,15296.0,99455.0,False,0.0,0.0,
2021-09-17 15:10:00+00:00,Long,15291.25,99450.0,False,0.0,0.0,
2021-09-17 16:10:00+00:00,Flat,15302.0,99375.0,True,0.0,0.0,
2021-09-17 16:15:00+00:00,Long,15303.5,99370.0,False,0.0,0.0,
2021-09-17 16:20:00+00:00,Flat,15304.75,99295.0,True,0.0,0.0,
2021-09-20 13:30:00+00:00,Long,14925.0,99290.0,False,0.0,0.0,
2021-09-20 13:55:00+00:00,Flat,14925.0,98780.0,False,0.0,0.0,
2021-09-20 14:00:00+00:00,Long,14922.5,98775.0,False,0.0,0.0,
2021-09-20 14:05:00+00:00,Flat,14888.0,98495.0,False,0.0,0.0,
2021-09-20 14:10:00+00:00,Long,14874.25,98490.0,False,0.0,0.0,
2021-09-20 14:15:00+00:00,Short,14877.75,97790.0,True,0.0,0.0,
2021-09-20 14:20:00+00:00,Long,14843.25,97810.0,True,0.0,0.0,
2021-09-20 14:25:00+00:00,Short,14841.75,97855.0,False,0.0,0.0,
2021-09-20 14:30:00+00:00,Long,14844.5,98185.0,False,0.0,0.0,
2021-09-20 14:35:00+00:00,Flat,14827.5,98335.0,False,0.0,0.0,
2021-09-20 15:00:00+00:00,Long,14858.5,98330.0,False,0.0,0.0,
2021-09-20 15:05:00+00:00,Flat,14831.5,98185.0,False,0.0,0.0,
2021-09-20 15:10:00+00:00,Long,14824.5,98180.0,False,0.0,0.0,
2021-09-20 16:10:00+00:00,Flat,14993.25,101755.0,True,0.0,0.0,
2021-09-20 19:55:00+00:00,Long,15028.75,101750.0,False,0.0,0.0,
