date,action,price,contracts,portfolio_value,atr,stop_loss_price,take_profit_price,profit,exit_reason,entry_price,entry_portfolio,position_from,position_to
2021-07-06 13:45:00+00:00,sell,14737.75,1,39484.83166072097,0.018852581747357985,14737.809979202759,14737.728003494625,,,,,0,-1
2021-07-06 13:50:00+00:00,buy,14737.809979202759,1,32114.72708706443,,,,-7370.104573656541,stop_loss,14737.75,39484.83166072097,-1,0
2021-07-06 13:50:00+00:00,sell,14739.0,1,32114.72708706443,-0.019622852634168166,,,,,,,0,-1
2021-07-06 20:00:00+00:00,buy,14766.0,1,24191.72708706443,,,,-7923.0,end_of_day,14739.0,32114.72708706443,-1,0
2021-07-07 13:30:00+00:00,sell,14792.0,1,24191.72708706443,0.052118392310968785,14792.165813874288,14791.9391901591,,,,,0,-1
2021-07-07 13:35:00+00:00,buy,14792.165813874288,1,16792.327902641548,,,,-7399.399184422887,stop_loss,14792.0,24191.72708706443,-1,0
2021-07-07 13:35:00+00:00,sell,14782.0,1,16792.327902641548,0.04489026619566677,14782.142817700731,14781.947623673252,,,,,0,-1
2021-07-07 13:40:00+00:00,buy,14782.142817700731,1,9398.400139776546,,,,-7393.927762865,stop_loss,14782.0,16792.327902641548,-1,0
2021-07-07 13:40:00+00:00,sell,14782.25,1,9398.400139776546,0.02138234241933049,14782.318027597948,14782.22505186206,,,,,0,-1
2021-07-07 13:45:00+00:00,buy,14782.318027597948,1,2005.8805740185894,,,,-7392.519565757956,stop_loss,14782.25,9398.400139776546,-1,0
2021-07-07 13:45:00+00:00,sell,14792.25,1,2005.8805740185894,0.008868890355336964,14792.278216240087,14792.239652101925,,,,,0,-1
2021-07-07 13:50:00+00:00,buy,14792.278216240087,1,100.0,,,,-1905.8805740185894,stop_loss,14792.25,2005.8805740185894,-1,0
2021-07-07 13:50:00+00:00,sell,14803.5,1,100.0,0.01405291785006734,14803.544709144899,14803.483603567556,,,,,0,-1
2021-07-07 13:55:00+00:00,buy,14803.544709144899,1,100.0,,,,-0.0,stop_loss,14803.5,100.0,-1,0
2021-07-07 13:55:00+00:00,sell,14792.75,1,100.0,0.016999125543032186,14792.804082459968,14792.730166039782,,,,,0,-1
2021-07-07 14:00:00+00:00,buy,14792.804082459968,1,100.0,,,,-0.0,stop_loss,14792.75,100.0,-1,0
2021-07-07 14:00:00+00:00,sell,14820.5,1,100.0,0.09508134107187738,14820.802499843845,14820.3890625561,,,,,0,-1
2021-07-07 14:05:00+00:00,buy,14820.802499843845,1,100.0,,,,-0.0,stop_loss,14820.5,100.0,-1,0
2021-07-07 14:05:00+00:00,sell,14824.25,1,100.0,0.12086008258418043,14824.634514518797,14824.108984859908,,,,,0,-1
2021-07-07 14:10:00+00:00,buy,14824.634514518797,1,100.0,,,,-0.0,stop_loss,14824.25,100.0,-1,0
2021-07-07 14:10:00+00:00,sell,14813.0,1,100.0,0.11896442946446935,14813.378483527162,14812.861196638889,,,,,0,-1
2021-07-07 14:15:00+00:00,buy,14813.378483527162,1,100.0,,,,-0.0,stop_loss,14813.0,100.0,-1,0
2021-07-07 14:15:00+00:00,sell,14822.75,1,100.0,0.13741181801327995,14823.187173613907,14822.589672898172,,,,,0,-1
2021-07-07 14:20:00+00:00,buy,14823.187173613907,1,100.0,,,,-0.0,stop_loss,14822.75,100.0,-1,0
2021-07-07 14:20:00+00:00,sell,14815.0,1,100.0,0.1187249324039795,14815.377721570898,14814.861476075332,,,,,0,-1
2021-07-07 14:25:00+00:00,buy,14815.377721570898,1,100.0,,,,-0.0,stop_loss,14815.0,100.0,-1,0
2021-07-07 14:25:00+00:00,sell,14812.75,1,100.0,0.09852366963793933,14813.063451559945,14812.63504617257,,,,,0,-1
2021-07-07 14:55:00+00:00,buy,14813.063451559945,1,100.0,,,,-0.0,stop_loss,14812.75,100.0,-1,0
2021-07-07 14:55:00+00:00,sell,14815.0,1,100.0,0.10667196980256471,14815.339375253274,14814.875539032872,,,,,0,-1
2021-07-07 15:00:00+00:00,buy,14815.339375253274,1,100.0,,,,-0.0,stop_loss,14815.0,100.0,-1,0
2021-07-07 15:00:00+00:00,sell,14820.25,1,100.0,0.08172311057890112,14820.510000836231,14820.154648452652,,,,,0,-1
2021-07-07 15:05:00+00:00,buy,14820.510000836231,1,100.0,,,,-0.0,stop_loss,14820.25,100.0,-1,0
2021-07-07 15:05:00+00:00,sell,14819.75,1,100.0,0.04915335137109305,14819.906380641529,14819.69264966082,,,,,0,-1
2021-07-07 15:10:00+00:00,buy,14819.906380641529,1,100.0,,,,-0.0,stop_loss,14819.75,100.0,-1,0
2021-07-07 15:10:00+00:00,sell,14813.0,1,100.0,0.02628063764462726,14813.083611449882,14812.96933670969,,,,,0,-1
2021-07-07 15:15:00+00:00,buy,14813.083611449882,1,100.0,,,,-0.0,stop_loss,14813.0,100.0,-1,0
2021-07-07 15:15:00+00:00,sell,14808.0,1,100.0,0.017153376587573318,14808.054573207326,14807.979986065284,,,,,0,-1
2021-07-07 15:20:00+00:00,buy,14808.054573207326,1,100.0,,,,-0.0,stop_loss,14808.0,100.0,-1,0
2021-07-07 15:20:00+00:00,sell,14802.75,1,100.0,0.012409975776458648,14802.789482149623,14802.735520492497,,,,,0,-1
2021-07-07 15:25:00+00:00,buy,14802.789482149623,1,100.0,,,,-0.0,stop_loss,14802.75,100.0,-1,0
2021-07-07 15:25:00+00:00,sell,14801.0,1,100.0,-0.008801882144210155,,,,,,,0,-1
2021-07-07 20:00:00+00:00,buy,14813.75,1,100.0,,,,-0.0,end_of_day,14801.0,100.0,-1,0
2021-07-08 13:30:00+00:00,sell,14744.5,1,100.0,0.3060902002963881,14745.473821327596,14744.142865108539,,,,,0,-1
2021-07-08 13:35:00+00:00,buy,14745.473821327596,1,100.0,,,,-0.0,stop_loss,14744.5,100.0,-1,0
2021-07-08 13:35:00+00:00,sell,14749.5,1,100.0,0.27794201258065016,14750.384268295504,14749.175707388216,,,,,0,-1
2021-07-08 13:40:00+00:00,buy,14750.384268295504,1,100.0,,,,-0.0,stop_loss,14749.5,100.0,-1,0
2021-07-08 13:40:00+00:00,sell,14744.5,1,100.0,0.25049381460250714,14745.296942270137,14744.207732945377,,,,,0,-1
2021-07-08 13:45:00+00:00,buy,14745.296942270137,1,100.0,,,,-0.0,stop_loss,14744.5,100.0,-1,0
2021-07-08 13:45:00+00:00,sell,14737.5,1,100.0,0.22818285339920383,14738.225960285617,14737.233764561874,,,,,0,-1
2021-07-08 13:50:00+00:00,buy,14738.225960285617,1,100.0,,,,-0.0,stop_loss,14737.5,100.0,-1,0
2021-07-08 13:50:00+00:00,sell,14734.5,1,100.0,0.2036709073208474,14735.147975901116,14734.262364207318,,,,,0,-1
2021-07-08 13:55:00+00:00,buy,14735.147975901116,1,100.0,,,,-0.0,stop_loss,14734.5,100.0,-1,0
2021-07-08 13:55:00+00:00,sell,14734.25,1,100.0,0.1797747601309955,14734.821950671434,14734.040245361059,,,,,0,-1
2021-07-08 14:00:00+00:00,buy,14734.821950671434,1,100.0,,,,-0.0,stop_loss,14734.25,100.0,-1,0
2021-07-08 14:00:00+00:00,sell,14732.25,1,100.0,0.16285195895753135,14732.76811103629,14732.059990268783,,,,,0,-1
2021-07-08 14:05:00+00:00,buy,14732.76811103629,1,100.0,,,,-0.0,stop_loss,14732.25,100.0,-1,0
2021-07-08 14:05:00+00:00,sell,14727.25,1,100.0,0.15252811462483765,14727.7352658822,14727.07203575414,,,,,0,-1
2021-07-08 14:10:00+00:00,buy,14727.7352658822,1,100.0,,,,-0.0,stop_loss,14727.25,100.0,-1,0
2021-07-08 14:10:00+00:00,sell,14730.5,1,100.0,0.12181302263933434,14730.887546283124,14730.357873004177,,,,,0,-1
2021-07-08 14:15:00+00:00,buy,14730.887546283124,1,100.0,,,,-0.0,stop_loss,14730.5,100.0,-1,0
2021-07-08 14:15:00+00:00,sell,14710.25,1,100.0,0.1555704852008414,14710.744945138023,14710.068486027018,,,,,0,-1
2021-07-08 14:20:00+00:00,buy,14710.744945138023,1,100.0,,,,-0.0,stop_loss,14710.25,100.0,-1,0
2021-07-08 14:20:00+00:00,sell,14698.75,1,100.0,0.1530482833519005,14699.236920791112,14698.571428840223,,,,,0,-1
2021-07-08 14:25:00+00:00,buy,14699.236920791112,1,100.0,,,,-0.0,stop_loss,14698.75,100.0,-1,0
2021-07-08 14:25:00+00:00,sell,14703.5,1,100.0,0.14431057176090778,14703.959121894273,14703.331623683696,,,,,0,-1
2021-07-08 14:30:00+00:00,buy,14703.959121894273,1,100.0,,,,-0.0,stop_loss,14703.5,100.0,-1,0
2021-07-08 14:30:00+00:00,sell,14713.5,1,100.0,0.1635576295292371,14714.020356116505,14713.309166918076,,,,,0,-1
2021-07-08 14:35:00+00:00,buy,14714.020356116505,1,100.0,,,,-0.0,stop_loss,14713.5,100.0,-1,0
2021-07-08 14:35:00+00:00,sell,14708.5,1,100.0,0.13856407786156164,14708.94083951113,14708.33832848337,,,,,0,-1
2021-07-08 14:40:00+00:00,buy,14708.94083951113,1,100.0,,,,-0.0,stop_loss,14708.5,100.0,-1,0
2021-07-08 14:40:00+00:00,sell,14712.5,1,100.0,0.12164038911825589,14712.886997052196,14712.358074426678,,,,,0,-1
2021-07-08 14:45:00+00:00,buy,14712.886997052196,1,100.0,,,,-0.0,stop_loss,14712.5,100.0,-1,0
2021-07-08 14:45:00+00:00,sell,14689.5,1,100.0,0.15814404651336395,14690.003132884287,14689.315483289462,,,,,0,-1
2021-07-08 14:50:00+00:00,buy,14690.003132884287,1,100.0,,,,-0.0,stop_loss,14689.5,100.0,-1,0
2021-07-08 14:50:00+00:00,sell,14690.0,1,100.0,0.14540145648796277,14690.46259252748,14689.83035087915,,,,,0,-1
2021-07-08 14:55:00+00:00,buy,14690.46259252748,1,100.0,,,,-0.0,stop_loss,14690.0,100.0,-1,0
2021-07-08 14:55:00+00:00,sell,14708.75,1,100.0,0.18086982422522319,14709.325434601235,14708.538967680179,,,,,0,-1
2021-07-08 15:00:00+00:00,buy,14709.325434601235,1,100.0,,,,-0.0,stop_loss,14708.75,100.0,-1,0
2021-07-08 15:00:00+00:00,sell,14710.75,1,100.0,0.17656819997031006,14711.31174904894,14710.543986658604,,,,,0,-1
2021-07-08 15:05:00+00:00,buy,14711.31174904894,1,100.0,,,,-0.0,stop_loss,14710.75,100.0,-1,0
2021-07-08 15:05:00+00:00,sell,14705.25,1,100.0,0.1707553501689278,14705.793255555502,14705.050768879926,,,,,0,-1
2021-07-08 15:10:00+00:00,buy,14705.793255555502,1,100.0,,,,-0.0,stop_loss,14705.25,100.0,-1,0
2021-07-08 15:10:00+00:00,sell,14692.75,1,100.0,0.18435524071132503,14693.336523400896,14692.534901023235,,,,,0,-1
2021-07-08 15:15:00+00:00,buy,14693.336523400896,1,100.0,,,,-0.0,stop_loss,14692.75,100.0,-1,0
2021-07-08 15:15:00+00:00,sell,14683.0,1,100.0,0.19242921426939405,14683.612210625257,14682.77548060511,,,,,0,-1
2021-07-08 15:20:00+00:00,buy,14683.612210625257,1,100.0,,,,-0.0,stop_loss,14683.0,100.0,-1,0
2021-07-08 15:20:00+00:00,sell,14695.0,1,100.0,0.1999032434848265,14695.635989135793,14694.766760180184,,,,,0,-1
2021-07-08 15:25:00+00:00,buy,14695.635989135793,1,100.0,,,,-0.0,stop_loss,14695.0,100.0,-1,0
2021-07-08 15:25:00+00:00,sell,14693.25,1,100.0,0.19607271730183132,14693.873802374867,14693.021229498547,,,,,0,-1
2021-07-08 15:30:00+00:00,buy,14693.873802374867,1,100.0,,,,-0.0,stop_loss,14693.25,100.0,-1,0
2021-07-08 15:30:00+00:00,sell,14698.25,1,100.0,0.20864100817454875,14698.913788201566,14698.006565274758,,,,,0,-1
2021-07-08 15:35:00+00:00,buy,14698.913788201566,1,100.0,,,,-0.0,stop_loss,14698.25,100.0,-1,0
2021-07-08 15:35:00+00:00,sell,14715.0,1,100.0,0.22557426349455395,14715.71766109642,14714.736808169515,,,,,0,-1
2021-07-08 15:40:00+00:00,buy,14715.71766109642,1,100.0,,,,-0.0,stop_loss,14715.0,100.0,-1,0
2021-07-08 15:40:00+00:00,sell,14694.25,1,100.0,0.26216624345336753,14695.084077925407,14693.94411398075,,,,,0,-1
2021-07-08 15:45:00+00:00,buy,14695.084077925407,1,100.0,,,,-0.0,stop_loss,14694.25,100.0,-1,0
2021-07-08 15:45:00+00:00,sell,14673.0,1,100.0,0.2800701092597646,14673.891038802796,14672.673224402562,,,,,0,-1
2021-07-08 15:50:00+00:00,buy,14673.891038802796,1,100.0,,,,-0.0,stop_loss,14673.0,100.0,-1,0
2021-07-08 15:50:00+00:00,sell,14687.75,1,100.0,0.3516532922181826,14688.868779613167,14687.33970375325,,,,,0,-1
2021-07-08 15:55:00+00:00,buy,14688.868779613167,1,100.0,,,,-0.0,stop_loss,14687.75,100.0,-1,0
2021-07-08 15:55:00+00:00,sell,14722.75,1,100.0,0.4014220257901296,14724.02711808383,14722.281635408544,,,,,0,-1
2021-07-08 16:00:00+00:00,buy,14724.02711808383,1,100.0,,,,-0.0,stop_loss,14722.75,100.0,-1,0
2021-07-08 16:00:00+00:00,sell,14713.25,1,100.0,0.3917382940780685,14714.49630943833,14712.79293403382,,,,,0,-1
2021-07-08 16:05:00+00:00,buy,14714.49630943833,1,100.0,,,,-0.0,stop_loss,14713.25,100.0,-1,0
2021-07-08 16:05:00+00:00,sell,14702.5,1,100.0,0.3754718353483499,14703.69455794671,14702.0619131451,,,,,0,-1
2021-07-08 16:10:00+00:00,buy,14703.69455794671,1,100.0,,,,-0.0,stop_loss,14702.5,100.0,-1,0
2021-07-08 16:10:00+00:00,sell,14709.5,1,100.0,0.34626431646565276,14710.601634668583,14709.09599141378,,,,,0,-1
2021-07-08 16:20:00+00:00,buy,14710.601634668583,1,100.0,,,,-0.0,stop_loss,14709.5,100.0,-1,0
2021-07-08 16:20:00+00:00,sell,14709.75,1,100.0,0.23935589842204727,14710.511507158817,14709.4707282601,,,,,0,-1
2021-07-08 16:25:00+00:00,buy,14710.511507158817,1,100.0,,,,-0.0,stop_loss,14709.75,100.0,-1,0
2021-07-08 16:25:00+00:00,sell,14713.0,1,100.0,0.18818611180175113,14713.598711259141,14712.780431302448,,,,,0,-1
2021-07-08 16:30:00+00:00,buy,14713.598711259141,1,100.0,,,,-0.0,stop_loss,14713.0,100.0,-1,0
2021-07-08 16:30:00+00:00,sell,14715.5,1,100.0,0.13515164599110951,14715.929982910915,14715.342309984524,,,,,0,-1
2021-07-08 16:35:00+00:00,buy,14715.929982910915,1,100.0,,,,-0.0,stop_loss,14715.5,100.0,-1,0
2021-07-08 16:35:00+00:00,sell,14712.75,1,100.0,0.08890181126717987,14713.03283976354,14712.646272606287,,,,,0,-1
2021-07-08 16:40:00+00:00,buy,14713.03283976354,1,100.0,,,,-0.0,stop_loss,14712.75,100.0,-1,0
2021-07-08 16:40:00+00:00,sell,14717.75,1,100.0,0.04933163635436529,14717.906947852498,14717.692441644398,,,,,0,-1
2021-07-08 16:45:00+00:00,buy,14717.906947852498,1,100.0,,,,-0.0,stop_loss,14717.75,100.0,-1,0
2021-07-08 16:45:00+00:00,sell,14717.25,1,100.0,0.004043067931528015,14717.262862959275,14717.24528269567,,,,,0,-1
2021-07-08 16:50:00+00:00,buy,14717.262862959275,1,100.0,,,,-0.0,stop_loss,14717.25,100.0,-1,0
2021-07-08 16:50:00+00:00,sell,14713.0,1,100.0,-0.01843732538829453,,,,,,,0,-1
2021-07-08 20:00:00+00:00,buy,14702.5,1,100.0,,,,-0.0,end_of_day,14713.0,100.0,-1,0
2021-07-09 13:30:00+00:00,sell,14808.25,1,100.0,-0.24601838217466152,,,,,,,0,-1
2021-07-09 16:55:00+00:00,buy,14814.25,1,100.0,,,,-0.0,end_of_day,14808.25,100.0,-1,0
2021-07-12 13:30:00+00:00,sell,14833.25,1,100.0,-0.2748114310954697,,,,,,,0,-1
2021-07-12 20:00:00+00:00,buy,14878.0,1,100.0,,,,-0.0,end_of_day,14833.25,100.0,-1,0
2021-07-13 13:30:00+00:00,sell,14895.75,1,100.0,0.06504527465661242,14895.956940554315,14895.674107543848,,,,,0,-1
2021-07-13 13:35:00+00:00,buy,14895.956940554315,1,100.0,,,,-0.0,stop_loss,14895.75,100.0,-1,0
2021-07-13 13:35:00+00:00,sell,14875.25,1,100.0,0.10605295441397714,14875.58740586521,14875.12626127747,,,,,0,-1
2021-07-13 13:40:00+00:00,buy,14875.58740586521,1,100.0,,,,-0.0,stop_loss,14875.25,100.0,-1,0
2021-07-13 13:40:00+00:00,sell,14886.0,1,100.0,0.1684091087705961,14886.535791024095,14885.80350638889,,,,,0,-1
2021-07-13 13:45:00+00:00,buy,14886.535791024095,1,100.0,,,,-0.0,stop_loss,14886.0,100.0,-1,0
2021-07-13 13:45:00+00:00,sell,14884.75,1,100.0,0.17676551310483068,14885.312376797683,14884.543756440828,,,,,0,-1
2021-07-13 13:55:00+00:00,buy,14885.312376797683,1,100.0,,,,-0.0,stop_loss,14884.75,100.0,-1,0
2021-07-13 13:55:00+00:00,sell,14886.5,1,100.0,0.15583691483466816,14886.99579277986,14886.31817516663,,,,,0,-1
2021-07-13 14:25:00+00:00,buy,14886.99579277986,1,100.0,,,,-0.0,stop_loss,14886.5,100.0,-1,0
2021-07-13 14:25:00+00:00,sell,14906.25,1,100.0,0.29055965525570726,14907.174411134212,14905.910985582543,,,,,0,-1
2021-07-13 14:35:00+00:00,buy,14907.174411134212,1,100.0,,,,-0.0,stop_loss,14906.25,100.0,-1,0
2021-07-13 14:35:00+00:00,sell,14891.5,1,100.0,0.2626801099124316,14892.33571278375,14891.19351442009,,,,,0,-1
2021-07-13 14:40:00+00:00,buy,14892.33571278375,1,100.0,,,,-0.0,stop_loss,14891.5,100.0,-1,0
2021-07-13 14:40:00+00:00,sell,14876.0,1,100.0,0.28397965168895856,14876.90347695271,14875.668662890923,,,,,0,-1
2021-07-13 14:45:00+00:00,buy,14876.90347695271,1,100.0,,,,-0.0,stop_loss,14876.0,100.0,-1,0
2021-07-13 14:45:00+00:00,sell,14879.0,1,100.0,0.2709603228642841,14879.86205615561,14878.683853369357,,,,,0,-1
2021-07-13 14:50:00+00:00,buy,14879.86205615561,1,100.0,,,,-0.0,stop_loss,14879.0,100.0,-1,0
2021-07-13 14:50:00+00:00,sell,14881.25,1,100.0,0.23951527220908533,14882.012014204101,14880.970542308572,,,,,0,-1
2021-07-13 14:55:00+00:00,buy,14882.012014204101,1,100.0,,,,-0.0,stop_loss,14881.25,100.0,-1,0
2021-07-13 14:55:00+00:00,sell,14903.75,1,100.0,0.26794525749469156,14904.602463770889,14903.437371237758,,,,,0,-1
2021-07-13 20:00:00+00:00,buy,14856.5,1,100.0,,,,-0.0,end_of_day,14903.75,100.0,-1,0
2021-07-14 13:30:00+00:00,sell,14909.5,1,100.0,0.10536111561483649,14909.835204790568,14909.37706848977,,,,,0,-1
2021-07-14 13:35:00+00:00,buy,14909.835204790568,1,100.0,,,,-0.0,stop_loss,14909.5,100.0,-1,0
2021-07-14 13:35:00+00:00,sell,14921.0,1,100.0,0.10733782782166133,14921.34149367046,14920.874762133999,,,,,0,-1
2021-07-14 13:40:00+00:00,buy,14921.34149367046,1,100.0,,,,-0.0,stop_loss,14921.0,100.0,-1,0
2021-07-14 13:40:00+00:00,sell,14923.75,1,100.0,0.06934750804385052,14923.970628044555,14923.66908785471,,,,,0,-1
2021-07-14 13:45:00+00:00,buy,14923.970628044555,1,100.0,,,,-0.0,stop_loss,14923.75,100.0,-1,0
2021-07-14 13:45:00+00:00,sell,14914.75,1,100.0,0.05997276496079509,14914.94080244169,14914.680025963313,,,,,0,-1
2021-07-14 13:50:00+00:00,buy,14914.94080244169,1,100.0,,,,-0.0,stop_loss,14914.75,100.0,-1,0
2021-07-14 13:50:00+00:00,sell,14913.5,1,100.0,0.05591337024664065,14913.677887539005,14913.434762317138,,,,,0,-1
2021-07-14 13:55:00+00:00,buy,14913.677887539005,1,100.0,,,,-0.0,stop_loss,14913.5,100.0,-1,0
2021-07-14 13:55:00+00:00,sell,14910.0,1,100.0,0.04934829448176988,14910.157000850077,14909.942422208302,,,,,0,-1
2021-07-14 14:00:00+00:00,buy,14910.157000850077,1,100.0,,,,-0.0,stop_loss,14910.0,100.0,-1,0
2021-07-14 14:00:00+00:00,sell,14918.0,1,100.0,0.06280091631966497,14918.199800162323,14917.926726179368,,,,,0,-1
2021-07-14 14:05:00+00:00,buy,14918.199800162323,1,100.0,,,,-0.0,stop_loss,14918.0,100.0,-1,0
2021-07-14 14:05:00+00:00,sell,14915.5,1,100.0,0.038047357486792256,14915.62104709051,14915.45560772977,,,,,0,-1
2021-07-14 14:10:00+00:00,buy,14915.62104709051,1,100.0,,,,-0.0,stop_loss,14915.5,100.0,-1,0
2021-07-14 14:10:00+00:00,sell,14928.25,1,100.0,0.05139071302337228,14928.413498773676,14928.190039188776,,,,,0,-1
2021-07-14 14:15:00+00:00,buy,14928.413498773676,1,100.0,,,,-0.0,stop_loss,14928.25,100.0,-1,0
2021-07-14 14:15:00+00:00,sell,14937.5,1,100.0,0.04141803690430101,14937.631770855929,14937.451674943857,,,,,0,-1
2021-07-14 14:20:00+00:00,buy,14937.631770855929,1,100.0,,,,-0.0,stop_loss,14937.5,100.0,-1,0
2021-07-14 14:20:00+00:00,sell,14939.75,1,100.0,0.014419445181069994,14939.795875246042,14939.733175916823,,,,,0,-1
2021-07-14 14:25:00+00:00,buy,14939.795875246042,1,100.0,,,,-0.0,stop_loss,14939.75,100.0,-1,0
2021-07-14 14:25:00+00:00,sell,14933.0,1,100.0,-0.0013334479762611314,,,,,,,0,-1
2021-07-14 20:00:00+00:00,buy,14894.0,1,100.0,,,,-0.0,end_of_day,14933.0,100.0,-1,0
2021-07-15 13:30:00+00:00,sell,14736.5,1,100.0,0.3333639916274481,14737.56059248086,14736.1110430427,,,,,0,-1
2021-07-15 13:35:00+00:00,buy,14737.56059248086,1,100.0,,,,-0.0,stop_loss,14736.5,100.0,-1,0
2021-07-15 13:35:00+00:00,sell,14723.75,1,100.0,0.3189428357818018,14724.764711792366,14723.377869121818,,,,,0,-1
2021-07-15 13:40:00+00:00,buy,14724.764711792366,1,100.0,,,,-0.0,stop_loss,14723.75,100.0,-1,0
2021-07-15 13:40:00+00:00,sell,14733.75,1,100.0,0.31217556323916107,14734.74318181746,14733.385764928815,,,,,0,-1
2021-07-15 13:45:00+00:00,buy,14734.74318181746,1,100.0,,,,-0.0,stop_loss,14733.75,100.0,-1,0
2021-07-15 13:45:00+00:00,sell,14742.25,1,100.0,0.2939669667304151,14743.185251443965,14741.90701005568,,,,,0,-1
2021-07-15 13:50:00+00:00,buy,14743.185251443965,1,100.0,,,,-0.0,stop_loss,14742.25,100.0,-1,0
2021-07-15 13:50:00+00:00,sell,14722.0,1,100.0,0.3084505462565552,14722.981330732453,14721.640111142886,,,,,0,-1
2021-07-15 14:00:00+00:00,buy,14722.981330732453,1,100.0,,,,-0.0,stop_loss,14722.0,100.0,-1,0
2021-07-15 14:00:00+00:00,sell,14733.25,1,100.0,0.31385452423275734,14734.248523406384,14732.88380597831,,,,,0,-1
2021-07-15 14:05:00+00:00,buy,14734.248523406384,1,100.0,,,,-0.0,stop_loss,14733.25,100.0,-1,0
2021-07-15 14:05:00+00:00,sell,14737.25,1,100.0,0.2946927745496827,14738.18756059053,14736.906163209567,,,,,0,-1
2021-07-15 14:10:00+00:00,buy,14738.18756059053,1,100.0,,,,-0.0,stop_loss,14737.25,100.0,-1,0
2021-07-15 14:10:00+00:00,sell,14735.75,1,100.0,0.26977243010737006,14736.60827689283,14735.435239359338,,,,,0,-1
2021-07-15 14:15:00+00:00,buy,14736.60827689283,1,100.0,,,,-0.0,stop_loss,14735.75,100.0,-1,0
2021-07-15 14:15:00+00:00,sell,14750.5,1,100.0,0.2870595103279655,14751.413275476236,14750.165069424096,,,,,0,-1
2021-07-15 14:20:00+00:00,buy,14751.413275476236,1,100.0,,,,-0.0,stop_loss,14750.5,100.0,-1,0
2021-07-15 14:20:00+00:00,sell,14751.0,1,100.0,0.25560948180056325,14751.813217687702,14750.70176417131,,,,,0,-1
2021-07-15 14:25:00+00:00,buy,14751.813217687702,1,100.0,,,,-0.0,stop_loss,14751.0,100.0,-1,0
2021-07-15 14:25:00+00:00,sell,14753.25,1,100.0,0.2329882629854218,14753.991248623299,14752.978157785083,,,,,0,-1
2021-07-15 14:30:00+00:00,buy,14753.991248623299,1,100.0,,,,-0.0,stop_loss,14753.25,100.0,-1,0
2021-07-15 14:30:00+00:00,sell,14750.5,1,100.0,0.2206548341127122,14751.20201000649,14750.24254798045,,,,,0,-1
2021-07-15 14:35:00+00:00,buy,14751.20201000649,1,100.0,,,,-0.0,stop_loss,14750.5,100.0,-1,0
2021-07-15 14:35:00+00:00,sell,14743.5,1,100.0,0.20645850406625624,14744.156844597863,14743.259111741017,,,,,0,-1
2021-07-15 14:40:00+00:00,buy,14744.156844597863,1,100.0,,,,-0.0,stop_loss,14743.5,100.0,-1,0
2021-07-15 14:40:00+00:00,sell,14736.75,1,100.0,0.17877514149587093,14737.318770399916,14736.541411679655,,,,,0,-1
2021-07-15 14:45:00+00:00,buy,14737.318770399916,1,100.0,,,,-0.0,stop_loss,14736.75,100.0,-1,0
2021-07-15 14:45:00+00:00,sell,14758.0,1,100.0,0.2371851605048547,14758.754600989072,14757.723260997996,,,,,0,-1
2021-07-15 14:50:00+00:00,buy,14758.754600989072,1,100.0,,,,-0.0,stop_loss,14758.0,100.0,-1,0
