date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-08-06 15:00:00+00:00,Short,15073.75,99995.0,False,0.0,15073.75,
2021-08-06 15:05:00+00:00,Flat,15081.5,99910.0,False,15073.75,0.0,
2021-08-06 15:10:00+00:00,Short,15085.5,99905.0,False,0.0,0.0,
2021-08-06 15:15:00+00:00,Flat,15088.0,99895.0,False,0.0,0.0,
2021-08-09 13:30:00+00:00,Short,15112.5,99890.0,False,0.0,0.0,
2021-08-09 13:35:00+00:00,Flat,15119.5,99910.0,False,0.0,0.0,
2021-08-09 13:40:00+00:00,Short,15118.25,99905.0,False,0.0,0.0,
2021-08-09 13:45:00+00:00,Flat,15116.75,99935.0,True,0.0,0.0,
2021-08-09 13:50:00+00:00,Short,15115.0,99930.0,False,0.0,0.0,
2021-08-09 13:55:00+00:00,Flat,15121.75,99880.0,False,0.0,0.0,
2021-08-09 14:00:00+00:00,Short,15124.0,99875.0,False,0.0,0.0,
2021-08-09 14:05:00+00:00,Flat,15123.5,99920.0,True,0.0,0.0,
2021-08-09 14:10:00+00:00,Short,15121.0,99915.0,False,0.0,0.0,
2021-08-09 14:15:00+00:00,Flat,15122.75,99880.0,False,0.0,0.0,
2021-08-09 15:45:00+00:00,Short,15121.75,99875.0,False,0.0,0.0,
2021-08-09 15:50:00+00:00,Flat,15119.25,99800.0,True,0.0,0.0,
2021-08-09 15:55:00+00:00,Short,15122.75,99795.0,False,0.0,0.0,
2021-08-09 16:00:00+00:00,Flat,15128.0,99725.0,False,0.0,0.0,
2021-08-13 13:30:00+00:00,Short,15110.75,99720.0,False,0.0,0.0,
2021-08-13 13:35:00+00:00,Flat,15112.5,99755.0,False,0.0,0.0,
2021-08-13 15:05:00+00:00,Short,15107.5,99750.0,False,0.0,0.0,
2021-08-13 15:10:00+00:00,Flat,15110.25,99740.0,False,0.0,0.0,
2021-08-23 15:10:00+00:00,Short,15326.0,99735.0,False,0.0,0.0,
2021-08-23 15:15:00+00:00,Flat,15319.75,99785.0,True,0.0,0.0,
2021-08-23 15:20:00+00:00,Short,15317.0,99780.0,False,0.0,0.0,
2021-08-23 15:25:00+00:00,Flat,15320.75,99640.0,False,0.0,0.0,
2021-08-23 15:40:00+00:00,Short,15317.5,99635.0,False,0.0,0.0,
2021-08-23 15:45:00+00:00,Flat,15320.0,99675.0,False,0.0,0.0,
2021-08-23 15:50:00+00:00,Short,15317.75,99670.0,False,0.0,0.0,
2021-08-23 15:55:00+00:00,Flat,15306.25,99445.0,True,0.0,0.0,
2021-08-23 16:00:00+00:00,Short,15317.25,99440.0,False,0.0,0.0,
2021-08-23 16:05:00+00:00,Flat,15320.25,99410.0,False,0.0,0.0,
