date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-09-08 13:35:00+00:00,Short,15597.25,99995.0,False,0.0,15597.25,
2021-09-08 13:40:00+00:00,Long,15609.25,100035.0,False,15597.25,0.0,
2021-09-08 13:45:00+00:00,Short,15606.75,99940.0,False,0.0,0.0,
2021-09-08 13:50:00+00:00,Long,15602.5,100140.0,True,0.0,0.0,
2021-09-08 13:55:00+00:00,Short,15592.0,100590.0,False,0.0,0.0,
2021-09-08 14:00:00+00:00,Long,15615.0,100700.0,False,0.0,0.0,
2021-09-08 14:05:00+00:00,Short,15609.0,100860.0,False,0.0,0.0,
2021-09-08 14:10:00+00:00,Long,15617.5,101140.0,False,0.0,0.0,
2021-09-08 14:15:00+00:00,Short,15603.0,101095.0,False,0.0,0.0,
2021-09-08 14:20:00+00:00,Long,15601.25,100950.0,True,0.0,0.0,
2021-09-08 14:25:00+00:00,Short,15608.0,100970.0,True,0.0,0.0,
2021-09-08 14:30:00+00:00,Long,15609.5,101020.0,False,0.0,0.0,
2021-09-08 14:35:00+00:00,Short,15606.5,101090.0,False,0.0,0.0,
2021-09-08 14:40:00+00:00,Long,15610.5,101310.0,False,0.0,0.0,
2021-09-08 14:45:00+00:00,Flat,15599.0,101275.0,False,0.0,0.0,
2021-09-09 13:30:00+00:00,Long,15571.5,101270.0,False,0.0,0.0,
2021-09-09 13:35:00+00:00,Short,15557.5,101430.0,False,0.0,0.0,
2021-09-09 13:40:00+00:00,Long,15566.0,101240.0,False,0.0,0.0,
2021-09-09 13:45:00+00:00,Short,15575.0,101195.0,True,0.0,0.0,
2021-09-09 13:50:00+00:00,Long,15573.25,101220.0,True,0.0,0.0,
2021-09-09 13:55:00+00:00,Short,15571.5,100905.0,False,0.0,0.0,
2021-09-09 14:00:00+00:00,Long,15556.25,100350.0,True,0.0,0.0,
2021-09-09 14:05:00+00:00,Short,15583.5,100350.0,True,0.0,0.0,
2021-09-09 14:10:00+00:00,Long,15584.0,100470.0,False,0.0,0.0,
2021-09-09 14:15:00+00:00,Flat,15577.5,100490.0,False,0.0,0.0,
2021-09-09 14:40:00+00:00,Long,15563.75,100485.0,False,0.0,0.0,
2021-09-09 14:45:00+00:00,Short,15577.75,100620.0,True,0.0,0.0,
2021-09-09 14:50:00+00:00,Long,15585.0,100530.0,False,0.0,0.0,
2021-09-09 14:55:00+00:00,Flat,15589.0,100565.0,True,0.0,0.0,
