date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-08-02 19:10:00+00:00,Long,14966.25,99995.0,False,0.0,14966.25,
2021-08-03 13:30:00+00:00,Flat,15025.5,101100.0,True,14966.25,0.0,
2021-08-03 13:35:00+00:00,Short,15021.75,101095.0,False,0.0,0.0,
2021-08-03 16:45:00+00:00,Flat,15033.5,100740.0,False,0.0,0.0,
2021-08-03 16:50:00+00:00,Long,15031.5,100735.0,False,0.0,0.0,
2021-08-04 13:30:00+00:00,Flat,15077.25,101550.0,True,0.0,0.0,
2021-08-04 13:35:00+00:00,Short,15076.0,101545.0,False,0.0,0.0,
2021-08-04 15:10:00+00:00,Flat,15070.75,101790.0,True,0.0,0.0,
2021-08-04 15:15:00+00:00,Long,15063.25,101785.0,False,0.0,0.0,
2021-08-05 14:45:00+00:00,Flat,15153.25,103450.0,True,0.0,0.0,
2021-08-05 14:50:00+00:00,Short,15153.5,103445.0,False,0.0,0.0,
2021-08-05 15:10:00+00:00,Flat,15146.75,103650.0,True,0.0,0.0,
2021-08-05 15:15:00+00:00,Long,15141.75,103645.0,False,0.0,0.0,
2021-08-09 14:25:00+00:00,Flat,15135.0,103665.0,False,0.0,0.0,
2021-08-09 14:30:00+00:00,Short,15143.75,103660.0,False,0.0,0.0,
2021-08-09 15:15:00+00:00,Flat,15128.75,104005.0,True,0.0,0.0,
2021-08-09 15:45:00+00:00,Long,15121.75,104000.0,False,0.0,0.0,
2021-08-12 14:30:00+00:00,Short,15073.0,103060.0,False,0.0,0.0,
2021-08-12 16:25:00+00:00,Flat,15073.75,103025.0,False,0.0,0.0,
2021-08-12 16:30:00+00:00,Long,15074.25,103020.0,False,0.0,0.0,
2021-08-16 13:30:00+00:00,Short,15051.75,102645.0,False,0.0,0.0,
2021-08-17 13:30:00+00:00,Flat,14942.25,105400.0,True,0.0,0.0,
2021-08-17 13:35:00+00:00,Long,14920.0,105395.0,False,0.0,0.0,
2021-08-17 14:05:00+00:00,Flat,14961.0,106315.0,True,0.0,0.0,
2021-08-17 14:10:00+00:00,Short,14965.25,106310.0,False,0.0,0.0,
2021-08-17 16:30:00+00:00,Flat,14965.25,106215.0,False,0.0,0.0,
2021-08-17 16:35:00+00:00,Long,14966.5,106210.0,False,0.0,0.0,
2021-08-18 14:00:00+00:00,Flat,15026.5,106935.0,True,0.0,0.0,
2021-08-18 14:05:00+00:00,Short,15003.5,106930.0,False,0.0,0.0,
2021-08-18 14:10:00+00:00,Flat,14952.0,106940.0,True,0.0,0.0,
2021-08-18 14:15:00+00:00,Long,14951.25,106935.0,False,0.0,0.0,
2021-08-18 14:30:00+00:00,Flat,15005.0,107250.0,True,0.0,0.0,
2021-08-18 15:00:00+00:00,Long,14970.5,107245.0,False,0.0,0.0,
2021-08-19 13:30:00+00:00,Short,14946.25,106920.0,False,0.0,0.0,
2021-08-19 13:55:00+00:00,Flat,14928.75,107580.0,True,0.0,0.0,
2021-08-19 14:00:00+00:00,Long,14915.0,107575.0,False,0.0,0.0,
2021-08-19 14:55:00+00:00,Flat,14935.75,108585.0,True,0.0,0.0,
2021-08-19 15:00:00+00:00,Short,14962.75,108580.0,False,0.0,0.0,
2021-08-19 15:45:00+00:00,Flat,14935.25,109305.0,True,0.0,0.0,
2021-08-19 15:50:00+00:00,Long,14924.0,109300.0,False,0.0,0.0,
2021-08-20 13:30:00+00:00,Flat,15062.0,111765.0,True,0.0,0.0,
2021-08-20 13:35:00+00:00,Short,15052.5,111760.0,False,0.0,0.0,
2021-08-23 15:15:00+00:00,Flat,15319.75,106565.0,False,0.0,0.0,
2021-08-23 15:40:00+00:00,Long,15317.5,106560.0,False,0.0,0.0,
