date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2024-03-07 14:35:00+00:00,Short,18349.5,99998.29,False,0.0,18349.5,
2024-03-07 15:05:00+00:00,Long,18307.0,100267.19,True,18349.5,0.0,
2024-03-07 15:40:00+00:00,Flat,18332.25,100497.14,True,0.0,0.0,
2024-03-07 15:45:00+00:00,Long,18313.25,100496.19,False,0.0,0.0,
2024-03-07 16:10:00+00:00,Short,18264.5,99260.21,False,0.0,0.0,
2024-03-07 16:15:00+00:00,Flat,18221.25,99375.73,True,0.0,0.0,
2024-03-07 16:25:00+00:00,Short,18232.0,99374.0,False,0.0,0.0,
2024-03-07 18:30:00+00:00,Flat,18266.0,98766.05,False,0.0,0.0,
2024-03-07 18:35:00+00:00,Long,18261.75,98765.41,False,0.0,0.0,
2024-03-07 18:50:00+00:00,Flat,18263.0,98765.41,True,0.0,0.0,
2024-03-07 18:55:00+00:00,Long,18266.0,98764.77,False,0.0,0.0,
2024-03-07 19:15:00+00:00,Short,18266.25,98769.59,True,0.0,0.0,
2024-03-07 19:20:00+00:00,Flat,18266.75,98761.44,False,0.0,0.0,
2024-03-07 19:25:00+00:00,Short,18268.75,98759.68,False,0.0,0.0,
2024-03-07 19:45:00+00:00,Flat,18271.5,98743.55,False,0.0,0.0,
2024-03-07 20:00:00+00:00,Long,18263.75,98742.29,False,0.0,0.0,
2024-03-08 14:30:00+00:00,Short,18140.5,98437.19,False,0.0,0.0,
2024-03-08 15:15:00+00:00,Long,18093.75,99069.14,True,0.0,0.0,
2024-03-08 15:25:00+00:00,Short,18050.75,99002.18,False,0.0,0.0,
2024-03-08 16:55:00+00:00,Long,18056.0,98831.09,False,0.0,0.0,
2024-03-11 13:35:00+00:00,Short,18218.75,98543.56,True,0.0,0.0,
2024-03-11 14:35:00+00:00,Long,18224.75,97991.94,False,0.0,0.0,
2024-03-11 14:40:00+00:00,Short,18243.75,98011.97,True,0.0,0.0,
2024-03-11 14:50:00+00:00,Long,18247.5,98028.13,False,0.0,0.0,
2024-03-11 18:10:00+00:00,Flat,18277.75,99078.04,True,0.0,0.0,
2024-03-11 18:15:00+00:00,Short,18286.25,99076.09,False,0.0,0.0,
2024-03-11 19:55:00+00:00,Long,18294.0,98906.21,False,0.0,0.0,
