date,action,price,contracts,portfolio_value,atr,stop_loss_price,take_profit_price,profit,exit_reason,entry_price,entry_portfolio,position_from,position_to
2021-08-02 19:10:00+00:00,buy,14966.25,1,100000.0,-0.40106213588798934,,,,,,,0,0
2021-08-02 20:00:00+00:00,sell,14978.25,1,92750.875,,,,-7249.125,end_of_day,14966.25,100000.0,0,0
2021-08-03 13:30:00+00:00,sell,15025.5,1,92750.875,0.2758778143255673,15026.448207392234,15023.719884203196,,,,,0,-1
2021-08-03 13:35:00+00:00,buy,15026.448207392234,1,85218.68674845921,,,,-7532.188251540798,stop_loss,15025.5,92750.875,-1,0
2021-08-03 13:35:00+00:00,sell,15021.75,1,85218.68674845921,0.26119803145872583,15022.647752162027,15020.064606257734,,,,,0,-1
2021-08-03 13:40:00+00:00,buy,15022.647752162027,1,77689.40782913764,,,,-7529.27891932156,stop_loss,15021.75,85218.68674845921,-1,0
2021-08-03 13:40:00+00:00,sell,15014.0,1,77689.40782913764,0.23145014806494488,15014.795507032217,15012.506556006505,,,,,0,-1
2021-08-03 13:45:00+00:00,buy,15014.795507032217,1,70166.09993497717,,,,-7523.307894160464,stop_loss,15014.0,77689.40782913764,-1,0
2021-08-03 13:45:00+00:00,sell,15018.25,1,70166.09993497717,0.20776973860509879,15018.964116147794,15016.909355067412,,,,,0,-1
2021-08-03 13:50:00+00:00,buy,15018.964116147794,1,62642.33555394741,,,,-7523.764381029769,stop_loss,15018.25,70166.09993497717,-1,0
2021-08-03 13:50:00+00:00,sell,15023.75,1,62642.33555394741,0.18446655409587512,15024.384021806507,15022.55972006491,,,,,0,-1
2021-08-03 13:55:00+00:00,buy,15024.384021806507,1,55117.46310691403,,,,-7524.8724470333755,stop_loss,15023.75,62642.33555394741,-1,0
2021-08-03 13:55:00+00:00,sell,15019.75,1,55117.46310691403,0.15601980126541182,15020.286248734812,15018.743274201748,,,,,0,-1
2021-08-03 14:00:00+00:00,buy,15020.286248734812,1,47596.59500785039,,,,-7520.868099063644,stop_loss,15019.75,55117.46310691403,-1,0
2021-08-03 14:00:00+00:00,sell,15013.5,1,47596.59500785039,0.21823282676562278,15014.25007836376,15012.091841452504,,,,,0,-1
2021-08-03 14:05:00+00:00,buy,15014.25007836376,1,40074.468401393286,,,,-7522.126606457102,stop_loss,15013.5,47596.59500785039,-1,0
2021-08-03 14:05:00+00:00,sell,15025.0,1,40074.468401393286,0.22565952602561418,15025.775604342192,15023.543920293265,,,,,0,-1
2021-08-03 14:10:00+00:00,buy,15025.775604342192,1,32546.06851237834,,,,-7528.399889014949,stop_loss,15025.0,40074.468401393286,-1,0
2021-08-03 14:10:00+00:00,buy,15029.0,1,32546.06851237834,0.21748567814742023,15028.252489627595,15030.40333753258,,,,,0,1
2021-08-03 14:15:00+00:00,sell,15028.252489627595,1,25016.992060116467,,,,-7529.076452261872,stop_loss,15029.0,32546.06851237834,1,0
2021-08-03 14:15:00+00:00,buy,15033.0,1,25016.992060116467,0.19684499086373375,15032.323432817831,15034.270152435472,,,,,0,1
2021-08-03 14:20:00+00:00,sell,15032.323432817831,1,17487.29900006417,,,,-7529.693060052299,stop_loss,15033.0,25016.992060116467,1,0
2021-08-03 14:20:00+00:00,buy,15024.5,1,17487.29900006417,0.18737041266244084,15023.855997470087,15025.709017231957,,,,,0,1
2021-08-03 14:30:00+00:00,sell,15023.855997470087,1,9962.49095073087,,,,-7524.808049333299,stop_loss,15024.5,17487.29900006417,1,0
2021-08-03 14:30:00+00:00,buy,15021.75,1,9962.49095073087,0.15299197677659623,15021.224158066365,15022.737188604891,,,,,0,1
2021-08-03 14:35:00+00:00,sell,15021.224158066365,1,2441.362033024979,,,,-7521.128917705891,stop_loss,15021.75,9962.49095073087,1,0
