date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-08-04 15:00:00+00:00,Short,15079.5,99995.0,False,0.0,15079.5,
2021-08-04 15:05:00+00:00,Flat,15073.75,100050.0,True,15079.5,0.0,
2021-08-18 15:40:00+00:00,Short,14933.0,100045.0,False,0.0,0.0,
2021-08-18 15:45:00+00:00,Long,14893.75,100460.0,True,0.0,0.0,
2021-08-18 15:50:00+00:00,Short,14872.5,100125.0,False,0.0,0.0,
2021-08-18 15:55:00+00:00,Long,14856.25,100280.0,True,0.0,0.0,
2021-08-18 16:00:00+00:00,Short,14848.0,100260.0,False,0.0,0.0,
2021-08-18 16:05:00+00:00,Flat,14847.5,100170.0,True,0.0,0.0,
2021-08-19 14:10:00+00:00,Short,14909.75,100165.0,False,0.0,0.0,
2021-08-19 14:15:00+00:00,Flat,14909.5,99945.0,True,0.0,0.0,
2021-08-19 14:20:00+00:00,Short,14920.25,99940.0,False,0.0,0.0,
2021-08-19 14:25:00+00:00,Flat,14879.25,99765.0,True,0.0,0.0,
2021-08-19 14:30:00+00:00,Short,14887.75,99760.0,False,0.0,0.0,
2021-08-19 14:35:00+00:00,Flat,14895.25,99725.0,False,0.0,0.0,
2021-08-19 14:40:00+00:00,Short,14896.75,99720.0,False,0.0,0.0,
2021-08-19 14:45:00+00:00,Flat,14894.0,99120.0,True,0.0,0.0,
2021-08-26 14:55:00+00:00,Short,15294.0,99115.0,False,0.0,0.0,
2021-08-26 15:00:00+00:00,Flat,15280.5,99220.0,True,0.0,0.0,
2021-08-26 15:05:00+00:00,Short,15275.0,99215.0,False,0.0,0.0,
2021-08-26 15:10:00+00:00,Flat,15275.75,98910.0,False,0.0,0.0,
