date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-09-08 18:00:00+00:00,Long,15595.25,99997.71,False,0.0,15595.25,
2021-09-13 16:05:00+00:00,Flat,15438.75,96782.71,False,15595.25,0.0,
2021-09-14 15:15:00+00:00,Long,15355.5,96828.31,False,0.0,0.0,
2021-09-14 15:20:00+00:00,Flat,15356.5,96638.64,True,0.0,0.0,
2021-09-14 15:30:00+00:00,Long,15356.5,96726.8,False,0.0,0.0,
2021-09-14 15:40:00+00:00,Flat,15360.25,96507.76,True,0.0,0.0,
2021-09-16 16:20:00+00:00,Long,15495.0,96624.88,False,0.0,0.0,
2021-09-16 16:25:00+00:00,Flat,15495.5,96655.81,True,0.0,0.0,
2021-09-16 16:30:00+00:00,Long,15496.25,96650.81,False,0.0,0.0,
2021-09-20 15:50:00+00:00,Flat,14965.0,86840.81,False,0.0,0.0,
2021-09-20 19:30:00+00:00,Long,14987.25,86822.14,False,0.0,0.0,
2021-09-20 19:45:00+00:00,Flat,15013.0,87457.14,True,0.0,0.0,
2021-09-21 16:10:00+00:00,Long,14982.5,86962.44,False,0.0,0.0,
2021-09-21 16:15:00+00:00,Flat,14978.5,86786.83,False,0.0,0.0,
2021-09-21 16:20:00+00:00,Long,14975.5,86781.83,False,0.0,0.0,
2021-09-21 16:25:00+00:00,Flat,14982.0,87068.1,True,0.0,0.0,
2021-09-21 16:30:00+00:00,Long,14988.5,87063.1,False,0.0,0.0,
2021-09-21 18:00:00+00:00,Flat,14993.0,87549.91,True,0.0,0.0,
2021-09-21 19:50:00+00:00,Long,14974.25,87544.91,False,0.0,0.0,
2021-09-22 13:30:00+00:00,Flat,15149.5,90854.91,True,0.0,0.0,
2021-09-22 14:55:00+00:00,Long,15122.25,90904.78,False,0.0,0.0,
2021-09-22 15:00:00+00:00,Flat,15120.75,91423.45,False,0.0,0.0,
2021-09-22 15:55:00+00:00,Long,15161.75,91840.67,False,0.0,0.0,
2021-09-22 16:10:00+00:00,Flat,15171.75,92165.63,True,0.0,0.0,
2021-09-23 16:10:00+00:00,Long,15309.0,92208.71,False,0.0,0.0,
2021-09-23 16:20:00+00:00,Flat,15307.75,91896.28,False,0.0,0.0,
2021-09-23 16:50:00+00:00,Long,15296.75,91969.66,False,0.0,0.0,
2021-09-23 16:55:00+00:00,Flat,15296.0,92153.19,False,0.0,0.0,
2021-09-27 16:05:00+00:00,Long,15185.0,92254.73,False,0.0,0.0,
2021-09-27 16:10:00+00:00,Flat,15185.5,92090.87,True,0.0,0.0,
2021-09-27 16:20:00+00:00,Long,15177.5,92035.15,False,0.0,0.0,
2021-09-27 16:45:00+00:00,Flat,15179.25,91907.46,True,0.0,0.0,
2021-09-27 16:55:00+00:00,Long,15171.5,91897.35,False,0.0,0.0,
2021-09-27 19:40:00+00:00,Flat,15180.5,91802.35,True,0.0,0.0,
2021-09-28 15:25:00+00:00,Long,14802.5,91797.35,False,0.0,0.0,
2021-09-28 15:40:00+00:00,Flat,14797.25,90807.59,False,0.0,0.0,
2021-09-28 15:45:00+00:00,Long,14760.75,90802.59,False,0.0,0.0,
2021-09-28 15:55:00+00:00,Flat,14764.25,91292.22,True,0.0,0.0,
2021-09-28 16:05:00+00:00,Long,14760.5,91143.06,False,0.0,0.0,
2021-09-28 16:10:00+00:00,Flat,14758.25,90870.01,False,0.0,0.0,
2021-09-28 16:20:00+00:00,Long,14743.0,90727.25,False,0.0,0.0,
2021-09-28 16:30:00+00:00,Flat,14751.5,91054.28,True,0.0,0.0,
2021-09-28 16:35:00+00:00,Long,14758.5,91049.28,False,0.0,0.0,
2021-09-28 16:40:00+00:00,Flat,14764.75,91312.13,True,0.0,0.0,
2021-09-28 16:45:00+00:00,Long,14769.5,91307.13,False,0.0,0.0,
2021-09-28 18:10:00+00:00,Flat,14774.5,91622.52,True,0.0,0.0,
2021-09-29 15:20:00+00:00,Long,14810.5,91617.52,False,0.0,0.0,
2021-09-29 15:30:00+00:00,Flat,14807.75,91155.95,False,0.0,0.0,
2021-09-29 15:40:00+00:00,Long,14767.75,91042.59,False,0.0,0.0,
2021-09-29 15:45:00+00:00,Flat,14772.5,90269.53,True,0.0,0.0,
2021-09-29 15:50:00+00:00,Long,14739.25,90264.53,False,0.0,0.0,
2021-09-29 15:55:00+00:00,Flat,14742.25,90885.71,True,0.0,0.0,
2021-09-29 16:00:00+00:00,Long,14765.0,90880.71,False,0.0,0.0,
2021-09-29 16:05:00+00:00,Flat,14773.5,91063.59,True,0.0,0.0,
2021-09-29 16:20:00+00:00,Long,14763.25,90841.45,False,0.0,0.0,
2021-09-29 18:20:00+00:00,Flat,14762.25,90673.6,False,0.0,0.0,
