date,trade_type,price,portfolio_value,profitable,position_from,position_to,exit_reason
2021-09-02 18:45:00+00:00,Short,15604.0,99995.0,False,0.0,15604.0,
2021-09-02 18:50:00+00:00,Long,15605.25,99980.0,False,15604.0,0.0,
2021-09-02 18:55:00+00:00,Short,15605.5,99975.0,True,0.0,0.0,
2021-09-02 19:00:00+00:00,Long,15605.75,100000.0,False,0.0,0.0,
2021-09-02 19:05:00+00:00,Short,15604.0,99955.0,False,0.0,0.0,
2021-09-02 19:10:00+00:00,Long,15602.25,99945.0,True,0.0,0.0,
2021-09-02 19:15:00+00:00,Short,15602.25,99935.0,False,0.0,0.0,
2021-09-02 19:20:00+00:00,Long,15602.25,99955.0,False,0.0,0.0,
2021-09-02 19:25:00+00:00,Short,15600.75,99875.0,False,0.0,0.0,
2021-09-02 19:30:00+00:00,Long,15597.25,99840.0,True,0.0,0.0,
2021-09-02 19:35:00+00:00,Short,15598.5,99835.0,True,0.0,0.0,
2021-09-02 19:40:00+00:00,Long,15598.75,99790.0,False,0.0,0.0,
2021-09-02 19:45:00+00:00,Short,15600.5,99735.0,True,0.0,0.0,
2021-09-02 19:50:00+00:00,Long,15598.25,99745.0,True,0.0,0.0,
2021-09-02 19:55:00+00:00,Short,15597.25,99845.0,False,0.0,0.0,
2021-09-02 20:00:00+00:00,Long,15602.75,98815.0,False,0.0,0.0,
2021-09-03 13:30:00+00:00,Short,15653.75,98755.0,True,0.0,0.0,
2021-09-03 15:10:00+00:00,Long,15666.0,98600.0,False,0.0,0.0,
2021-09-03 15:15:00+00:00,Short,15658.5,98555.0,False,0.0,0.0,
2021-09-03 15:20:00+00:00,Long,15656.75,98590.0,True,0.0,0.0,
2021-09-03 15:25:00+00:00,Short,15654.5,98745.0,False,0.0,0.0,
2021-09-03 15:30:00+00:00,Long,15662.75,98860.0,False,0.0,0.0,
2021-09-03 15:35:00+00:00,Short,15656.5,98735.0,False,0.0,0.0,
2021-09-03 15:40:00+00:00,Long,15650.75,98820.0,True,0.0,0.0,
2021-09-03 15:45:00+00:00,Short,15646.0,98765.0,False,0.0,0.0,
2021-09-03 15:50:00+00:00,Long,15643.75,98580.0,True,0.0,0.0,
2021-09-03 15:55:00+00:00,Short,15652.5,98545.0,True,0.0,0.0,
2021-09-03 16:00:00+00:00,Long,15651.25,98530.0,True,0.0,0.0,
2021-09-03 16:05:00+00:00,Short,15651.5,98550.0,True,0.0,0.0,
2021-09-03 16:10:00+00:00,Long,15653.0,98520.0,False,0.0,0.0,
2021-09-03 16:15:00+00:00,Short,15654.0,98520.0,True,0.0,0.0,
2021-09-03 16:20:00+00:00,Long,15654.5,98510.0,False,0.0,0.0,
2021-09-03 16:25:00+00:00,Short,15654.5,98505.0,False,0.0,0.0,
2021-09-03 16:30:00+00:00,Long,15654.75,98525.0,False,0.0,0.0,
