timestamp,open,high,low,close,volume,source,price_volatility,returns
2025-01-20 02:20:00,21568.5,21568.5,21557.75,21565.0,276,live.csv,9.632865890424046,-0.00015068445515975526
2025-01-20 02:25:00,21565.75,21567.0,21561.0,21566.25,147,live.csv,7.915009060055682,5.7964293994849925e-05
2025-01-20 02:30:00,21566.25,21570.0,21565.75,21566.5,141,live.csv,7.3554491078818875,1.1592186865971854e-05
2025-01-20 02:35:00,21568.0,21568.75,21562.25,21563.25,131,live.csv,7.2094943796505095,-0.00015069668235456746
2025-01-20 02:40:00,21563.75,21568.5,21561.0,21567.25,124,live.csv,6.956159708806939,0.0001855007941753417
2025-01-20 02:45:00,21566.5,21568.25,21560.0,21560.0,154,live.csv,6.803153293624215,-0.0003361578318978875
2025-01-20 02:50:00,21559.75,21561.0,21553.5,21554.5,256,live.csv,6.95496556802103,-0.00025510204081635734
2025-01-20 02:55:00,21555.0,21563.0,21550.0,21561.25,352,live.csv,6.2988094112863475,0.0003131596650352009
2025-01-20 03:00:00,21561.25,21561.25,21551.25,21551.5,190,live.csv,6.225729189988774,-0.000452200127543656
2025-01-20 03:05:00,21552.25,21558.25,21545.5,21558.25,270,live.csv,5.100873893106768,0.00031320325731387655
2025-01-20 03:10:00,21557.0,21566.0,21555.25,21563.25,214,live.csv,5.057953611544091,0.00023192977166508477
2025-01-20 03:15:00,21564.0,21574.25,21563.75,21572.0,354,live.csv,5.227630916551635,0.0004057829872583518
2025-01-20 03:20:00,21572.75,21574.5,21561.5,21563.25,439,live.csv,5.227630916551635,-0.0004056183942147129
2025-01-20 03:25:00,21562.25,21562.25,21552.75,21558.0,331,live.csv,5.03827455842011,-0.0002434697923550111
2025-01-20 03:30:00,21557.5,21564.0,21553.75,21563.25,239,live.csv,4.8139052971827425,0.00024352908433056264
2025-01-20 03:35:00,21561.75,21563.0,21556.25,21558.5,132,live.csv,4.886272392577396,-0.00022028219308312114
2025-01-20 03:40:00,21558.0,21561.5,21557.5,21559.25,127,live.csv,4.886272392577396,3.478906231890733e-05
2025-01-20 03:45:00,21558.25,21561.5,21550.75,21553.5,262,live.csv,5.268373238361796,-0.0002667068659624183
2025-01-20 03:50:00,21552.75,21559.0,21551.75,21556.5,287,live.csv,5.321814589598992,0.0001391885308650309
2025-01-20 03:55:00,21556.0,21564.5,21555.75,21560.75,168,live.csv,5.07794508788273,0.00019715631016170576
2025-01-20 04:00:00,21561.25,21567.0,21557.5,21565.5,269,live.csv,5.099342062800549,0.0002203077351206062
2025-01-20 04:05:00,21566.0,21567.0,21561.25,21563.5,163,live.csv,4.989775730618659,-9.274072013165657e-05
2025-01-20 04:10:00,21563.0,21567.5,21557.0,21558.25,250,live.csv,4.849104637894701,-0.000243466969647832
2025-01-20 04:15:00,21558.5,21563.0,21558.5,21562.25,90,live.csv,4.825167027356151,0.00018554381733215664
2025-01-20 04:20:00,21561.75,21562.75,21557.75,21560.25,72,live.csv,4.558176574465019,-9.27546986051464e-05
2025-01-20 04:25:00,21560.25,21561.75,21555.0,21557.0,132,live.csv,4.61326747998653,-0.00015074036711082428
2025-01-20 04:30:00,21556.75,21558.5,21554.0,21555.75,130,live.csv,4.542398943035344,-5.798580507487827e-05
2025-01-20 04:35:00,21556.25,21558.75,21554.25,21557.5,88,live.csv,4.569204698713743,8.118483467289828e-05
2025-01-20 04:40:00,21557.75,21559.75,21556.0,21557.25,90,live.csv,4.176906277667961,-1.1596892032894601e-05
2025-01-20 04:45:00,21556.0,21562.25,21556.0,21560.25,111,live.csv,4.151945485622011,0.00013916431826888065
2025-01-20 04:50:00,21559.5,21563.0,21559.5,21562.25,73,live.csv,4.120292369518876,9.2763302837362e-05
2025-01-20 04:55:00,21562.5,21566.25,21562.25,21565.0,123,live.csv,3.2801987664111407,0.00012753771058204855
2025-01-20 05:00:00,21565.0,21567.0,21562.25,21565.0,139,live.csv,3.3959147283024045,0.0
2025-01-20 05:05:00,21565.25,21569.0,21564.5,21566.75,108,live.csv,3.6798482162349324,8.115001159292312e-05
2025-01-20 05:10:00,21567.5,21570.0,21567.25,21567.5,97,live.csv,3.9640655631889965,3.477575434396307e-05
2025-01-20 05:15:00,21567.5,21568.5,21563.75,21565.75,72,live.csv,4.089037816276565,-8.114060507713461e-05
2025-01-20 05:20:00,21566.25,21571.5,21566.25,21567.75,220,live.csv,4.3333733972249195,9.273964503897503e-05
2025-01-20 05:25:00,21567.25,21568.75,21565.75,21565.75,64,live.csv,4.009774242205351,-9.27310451948049e-05
2025-01-20 05:30:00,21565.5,21566.75,21564.25,21566.75,67,live.csv,3.920488523503293,4.6369822519487514e-05
2025-01-20 05:35:00,21566.75,21567.5,21565.25,21566.75,56,live.csv,4.005157037432701,0.0
2025-01-20 05:40:00,21566.75,21570.0,21565.0,21569.75,93,live.csv,4.258582665106791,0.00013910301737629638
2025-01-20 05:45:00,21568.5,21569.5,21564.5,21564.75,69,live.csv,4.274676811393284,-0.00023180611736339785
2025-01-20 05:50:00,21565.25,21566.75,21563.75,21565.75,54,live.csv,4.152896104213046,4.637197277967964e-05
2025-01-20 05:55:00,21566.25,21569.75,21564.75,21569.5,80,live.csv,4.350892225469292,0.00017388683444807818
2025-01-20 06:00:00,21570.0,21574.0,21568.75,21569.5,258,live.csv,4.438820226113184,0.0
2025-01-20 06:05:00,21569.0,21571.75,21565.0,21568.0,139,live.csv,4.1576459368961665,-6.954264122949194e-05
2025-01-20 06:10:00,21568.0,21575.0,21566.5,21573.5,128,live.csv,4.00164439880393,0.00025500741839756813
2025-01-20 06:15:00,21573.0,21575.25,21570.0,21574.5,148,live.csv,3.9623225511982123,4.635316476231388e-05
2025-01-20 06:20:00,21573.75,21577.75,21572.5,21575.0,131,live.csv,3.7394368770735573,2.3175508123030042e-05
2025-01-20 06:25:00,21574.0,21582.0,21573.5,21581.0,197,live.csv,4.438838752804071,0.0002780996523754631
2025-01-20 06:30:00,21581.25,21586.0,21580.75,21581.25,293,live.csv,5.0202877879046115,1.1584263935882078e-05
2025-01-20 06:35:00,21582.0,21585.75,21578.25,21583.75,143,live.csv,5.826592282909953,0.00011584129742248095
2025-01-20 06:40:00,21583.75,21590.25,21581.75,21590.0,161,live.csv,7.13833009734217,0.0002895696994267283
2025-01-20 06:45:00,21590.5,21594.0,21588.25,21593.0,378,live.csv,8.47554531701129,0.0001389532190829712
2025-01-20 06:50:00,21593.25,21605.0,21592.75,21596.0,483,live.csv,9.799100388336372,0.000138933913768291
2025-01-20 06:55:00,21596.0,21603.25,21593.5,21594.5,308,live.csv,10.543854221380847,-6.945730690866014e-05
2025-01-20 07:00:00,21595.5,21598.75,21586.25,21587.5,320,live.csv,10.670637281793972,-0.00032415661395257533
2025-01-20 07:05:00,21588.25,21596.5,21587.0,21595.75,250,live.csv,11.13053528762474,0.0003821656050955191
2025-01-20 07:10:00,21595.5,21599.5,21593.25,21599.5,292,live.csv,11.730884506947774,0.0001736452774272479
2025-01-20 07:15:00,21598.75,21601.0,21595.25,21598.75,224,live.csv,12.01284263434036,-3.47230259959419e-05
2025-01-20 07:20:00,21598.25,21599.5,21596.75,21597.75,79,live.csv,12.193957466045132,-4.6298975635128414e-05
2025-01-20 07:25:00,21598.0,21598.25,21589.75,21590.0,213,live.csv,11.496252249709839,-0.0003588336748040488
2025-01-20 07:30:00,21589.5,21598.75,21588.75,21597.25,184,live.csv,10.978028295764599,0.00033580361278362503
2025-01-20 07:35:00,21598.25,21609.5,21597.25,21604.75,453,live.csv,11.05276668147838,0.00034726643438398597
2025-01-20 07:40:00,21605.25,21612.5,21605.25,21610.0,341,live.csv,11.277094565599414,0.00024300211758987444
2025-01-20 07:45:00,21610.0,21622.75,21609.5,21618.0,540,live.csv,11.770915036172768,0.00037019898195289613
2025-01-20 07:50:00,21618.0,21631.5,21617.75,21625.75,528,live.csv,13.146342296956572,0.00035849754833927605
2025-01-20 07:55:00,21625.25,21627.25,21618.5,21621.5,357,live.csv,13.540290753283394,-0.00019652497601241325
2025-01-20 08:00:00,21621.25,21622.5,21605.5,21619.5,945,live.csv,13.381522020239453,-9.250052031539724e-05
2025-01-20 08:05:00,21619.25,21638.0,21618.5,21636.0,876,live.csv,14.98374118834012,0.0007631998889892078
2025-01-20 08:10:00,21636.25,21636.5,21622.75,21631.5,374,live.csv,15.520206480895775,-0.0002079866888519133
2025-01-20 08:15:00,21631.75,21634.25,21617.25,21631.0,471,live.csv,15.783360658721564,-2.3114439590465885e-05
2025-01-20 08:20:00,21632.5,21633.0,21621.5,21622.25,375,live.csv,15.612384380730157,-0.00040451204290137266
2025-01-20 08:25:00,21622.0,21623.75,21588.5,21602.25,899,live.csv,15.261729742590326,-0.000924973117968797
2025-01-20 08:30:00,21603.25,21610.5,21595.0,21605.5,527,live.csv,14.98191892702178,0.0001504472913700372
2025-01-20 08:35:00,21605.0,21619.5,21602.5,21616.75,409,live.csv,14.635455102306086,0.0005207007474947734
2025-01-20 08:40:00,21617.0,21617.75,21603.5,21613.5,414,live.csv,13.596989556477459,-0.00015034637491762037
2025-01-20 08:45:00,21614.0,21622.0,21609.0,21612.25,433,live.csv,13.057785286099866,-5.783422398042415e-05
2025-01-20 08:50:00,21613.0,21619.0,21609.0,21617.0,278,live.csv,12.709268012752359,0.0002197827620908921
2025-01-20 08:55:00,21616.5,21620.0,21611.75,21617.25,191,live.csv,12.238978661763607,1.1564972012712005e-05
2025-01-20 09:00:00,21618.25,21626.5,21610.0,21620.5,363,live.csv,11.644261066651577,0.00015034289745452512
2025-01-20 09:05:00,21620.0,21633.0,21618.5,21626.5,440,live.csv,10.185645213724788,0.0002775143960593862
2025-01-20 09:10:00,21627.25,21629.5,21619.75,21620.75,179,live.csv,9.021720865068716,-0.00026587751138651416
2025-01-20 09:15:00,21620.5,21630.0,21615.5,21625.0,302,live.csv,8.504052826297256,0.00019657042424525706
2025-01-20 09:20:00,21625.0,21628.5,21618.5,21620.5,238,live.csv,8.19630653332529,-0.00020809248554909399
2025-01-20 09:25:00,21621.0,21621.5,21612.75,21620.25,233,live.csv,8.180488661173982,-1.1563099835854018e-05
2025-01-20 09:30:00,21621.0,21629.25,21616.25,21617.25,241,live.csv,8.101494339014359,-0.0001387588025115738
2025-01-20 09:35:00,21616.75,21618.75,21613.0,21616.25,247,live.csv,8.130220994525658,-4.6259353062905184e-05
2025-01-20 09:40:00,21615.5,21622.75,21613.75,21622.0,130,live.csv,8.148003872362423,0.0002660035852657394
2025-01-20 09:45:00,21622.25,21623.0,21614.25,21616.25,113,live.csv,7.213337427356421,-0.0002659328461751542
2025-01-20 09:50:00,21615.0,21620.5,21614.25,21618.75,103,live.csv,6.558579655998427,0.00011565373272426349
2025-01-20 09:55:00,21619.5,21624.0,21618.0,21622.25,218,live.csv,5.911852501443549,0.00016189650187925508
2025-01-20 10:00:00,21622.75,21630.75,21619.75,21621.0,356,live.csv,5.867099951503398,-5.78108198729943e-05
2025-01-20 10:05:00,21621.0,21623.0,21607.25,21613.5,378,live.csv,4.752700063495323,-0.0003468849729429957
2025-01-20 10:10:00,21614.75,21618.5,21613.25,21615.75,231,live.csv,3.767306555486108,0.00010410160316465245
2025-01-20 10:15:00,21617.25,21622.75,21611.0,21615.5,235,live.csv,3.8108225384885697,-1.1565640794297671e-05
2025-01-20 10:20:00,21616.75,21626.75,21616.75,21623.0,223,live.csv,3.7329436668452605,0.00034697323679777625
2025-01-20 10:25:00,21622.5,21626.0,21619.5,21623.25,124,live.csv,3.4759512138232966,1.1561762937706277e-05
2025-01-20 10:30:00,21624.0,21625.0,21615.5,21618.0,153,live.csv,3.4432428104048642,-0.00024279421456074868
2025-01-20 10:35:00,21618.25,21623.75,21615.5,21622.0,185,live.csv,3.4309686753743343,0.00018503099269118195
2025-01-20 10:40:00,21622.5,21625.5,21618.75,21623.0,204,live.csv,3.498378383559366,4.6249190639224835e-05
2025-01-20 10:45:00,21622.75,21632.0,21620.75,21632.0,280,live.csv,4.1824154125301325,0.0004162234657540953
2025-01-20 10:50:00,21631.75,21636.25,21627.25,21631.5,229,live.csv,4.875016868938241,-2.311390532538926e-05
2025-01-20 10:55:00,21631.5,21631.75,21624.0,21625.0,209,live.csv,4.875016868938241,-0.00030048771467539037
2025-01-20 11:00:00,21624.75,21628.25,21616.0,21627.5,288,live.csv,5.094889079811661,0.00011560693641610165
2025-01-20 11:05:00,21628.25,21630.5,21623.5,21626.5,205,live.csv,5.223602180064941,-4.623742919895868e-05
2025-01-20 11:10:00,21627.25,21627.25,21618.75,21620.5,236,live.csv,5.133801812630285,-0.00027743740318586507
2025-01-20 11:15:00,21620.75,21624.0,21618.0,21619.75,170,live.csv,4.996972767670144,-3.468929950745103e-05
2025-01-20 11:20:00,21620.75,21622.0,21610.0,21612.5,265,live.csv,5.41592437547308,-0.0003353415280009653
2025-01-20 11:25:00,21612.5,21618.25,21611.5,21616.5,143,live.csv,5.4037480899641155,0.00018507807981493762
2025-01-20 11:30:00,21617.0,21628.25,21616.0,21626.0,215,live.csv,5.460383637842401,0.000439479101612239
2025-01-20 11:35:00,21626.75,21628.25,21620.5,21623.0,163,live.csv,5.466570054122336,-0.00013872190881347723
2025-01-20 11:40:00,21622.5,21623.5,21616.0,21620.5,184,live.csv,5.471502126934461,-0.00011561762937617459
2025-01-20 11:45:00,21621.0,21631.0,21621.0,21628.5,315,live.csv,5.3048358026863225,0.00037001919474577427
2025-01-20 11:50:00,21628.25,21630.0,21625.25,21627.75,157,live.csv,5.176792214325208,-3.467646854848905e-05
2025-01-20 11:55:00,21628.5,21630.25,21623.25,21624.25,189,live.csv,4.8596079545985225,-0.00016182913155549095
2025-01-20 12:00:00,21624.25,21625.25,21612.75,21619.5,395,live.csv,4.942764515061085,-0.0002196607974842557
2025-01-20 12:05:00,21620.0,21626.75,21618.5,21619.25,271,live.csv,5.028275313693391,-1.1563634681688306e-05
2025-01-20 12:10:00,21619.25,21620.0,21605.5,21608.25,404,live.csv,5.94540678514399,-0.0005088058096371917
2025-01-20 12:15:00,21608.25,21610.5,21589.0,21589.75,913,live.csv,9.470209523543899,-0.0008561544780349983
2025-01-20 12:20:00,21589.0,21597.5,21581.0,21587.0,743,live.csv,12.132194013358014,-0.00012737525909289893
2025-01-20 12:25:00,21586.25,21586.5,21570.75,21576.5,675,live.csv,15.061933544672968,-0.0004864038541715354
2025-01-20 12:30:00,21576.5,21591.25,21575.0,21590.5,574,live.csv,15.6899649457521,0.0006488540773526008
2025-01-20 12:35:00,21590.75,21595.25,21582.25,21586.5,467,live.csv,16.65929881000649,-0.0001852666682105042
2025-01-20 12:40:00,21586.75,21591.5,21580.25,21580.75,303,live.csv,17.695129236127585,-0.0002663701850693645
2025-01-20 12:45:00,21582.25,21589.5,21577.75,21588.25,303,live.csv,17.90506764487449,0.00034753194397785236
2025-01-20 12:50:00,21588.0,21593.0,21580.0,21583.0,532,live.csv,18.510736571520457,-0.00024318784523991166
2025-01-20 12:55:00,21584.0,21587.75,21580.5,21583.5,262,live.csv,18.905282434986233,2.3166380948014265e-05
2025-01-20 13:00:00,21583.0,21584.0,21557.25,21569.75,1342,live.csv,20.326868399895428,-0.0006370607176778842
2025-01-20 13:05:00,21570.25,21581.5,21567.5,21577.0,608,live.csv,20.803260751480632,0.0003361188701769269
2025-01-20 13:10:00,21576.25,21577.5,21570.25,21576.5,304,live.csv,20.549683055551757,-2.31728229133088e-05
2025-01-20 13:15:00,21577.0,21579.25,21571.0,21573.25,233,live.csv,20.374531799580357,-0.0001506268393854926
2025-01-20 13:20:00,21572.25,21579.0,21570.5,21576.5,332,live.csv,19.904521272936826,0.00015064953124821479
2025-01-20 13:25:00,21576.0,21576.25,21563.25,21563.5,545,live.csv,19.148978775838177,-0.0006025073575417483
2025-01-20 13:30:00,21563.25,21656.5,21538.0,21651.0,7775,live.csv,22.04419902209881,0.004057782827463052
2025-01-20 13:35:00,21652.75,21652.75,21608.0,21630.0,1977,live.csv,22.529728167808972,-0.0009699321047527132
2025-01-20 13:40:00,21631.0,21647.25,21610.0,21642.5,1586,live.csv,24.53156867877891,0.0005779010633379933
2025-01-20 13:45:00,21642.25,21654.5,21635.75,21649.25,1741,live.csv,27.03254313151824,0.00031188633475798255
2025-01-20 13:50:00,21649.0,21676.75,21643.25,21675.5,2662,live.csv,32.50555620520808,0.0012125131355589236
2025-01-20 13:55:00,21674.25,21693.25,21668.0,21688.0,2444,live.csv,38.19495308007033,0.0005766879656754487
2025-01-20 14:00:00,21688.5,21703.25,21685.0,21700.5,1827,live.csv,43.801021001669014,0.000576355588343791
2025-01-20 14:05:00,21700.0,21703.75,21680.0,21692.0,1307,live.csv,46.91695315576343,-0.00039169604386990464
2025-01-20 14:10:00,21692.25,21696.5,21662.5,21662.75,1823,live.csv,47.794722787298895,-0.0013484233818918945
2025-01-20 14:15:00,21663.75,21674.75,21659.25,21672.75,1466,live.csv,48.73234329368527,0.00046162190857579333
2025-01-20 14:20:00,21672.75,21712.25,21670.0,21709.25,2464,live.csv,51.429849706062576,0.0016841425292128953
2025-01-20 14:25:00,21709.0,21726.75,21708.5,21723.25,2054,live.csv,54.662930947173116,0.0006448863963517404
2025-01-20 14:30:00,21723.75,21740.5,21713.25,21729.25,2996,live.csv,57.07149256114044,0.000276201765389672
2025-01-20 14:35:00,21728.25,21755.0,21725.5,21740.25,3317,live.csv,59.29151194021046,0.0005062300815721343
2025-01-20 14:40:00,21740.25,21778.75,21731.0,21769.25,4615,live.csv,61.78477472772605,0.001333931302538005
2025-01-20 14:45:00,21770.5,21776.0,21756.5,21765.25,2250,live.csv,62.78791054433973,-0.00018374542071963873
2025-01-20 14:50:00,21764.75,21772.0,21746.25,21761.75,2535,live.csv,62.001712359609655,-0.00016080679064101044
2025-01-20 14:55:00,21761.75,21763.25,21728.75,21743.0,2343,live.csv,58.30246112885322,-0.0008616035015566181
2025-01-20 15:00:00,21742.0,21742.0,21714.5,21722.75,2411,live.csv,52.56689190923351,-0.000931334222508351
2025-01-20 15:05:00,21723.75,21739.5,21723.0,21730.5,1803,live.csv,43.050526847402345,0.0003567688253098833
2025-01-20 15:10:00,21730.5,21732.0,21711.5,21721.25,1752,live.csv,41.42507504039019,-0.00042566899058926744
2025-01-20 15:15:00,21721.5,21727.25,21692.0,21711.75,2393,live.csv,37.31377223868928,-0.0004373597283765518
2025-01-20 15:20:00,21713.0,21715.25,21678.0,21690.75,2721,live.csv,34.105158584908615,-0.0009672182113371619
2025-01-20 15:25:00,21691.75,21697.0,21677.0,21688.5,2105,live.csv,31.257133396304088,-0.00010373085301340623
2025-01-20 15:30:00,21688.25,21695.25,21671.0,21687.75,2212,live.csv,30.556343557032186,-3.458053807314787e-05
2025-01-20 15:35:00,21687.75,21699.75,21683.5,21687.25,1367,live.csv,30.592340265026625,-2.3054489285412316e-05
2025-01-20 15:40:00,21686.5,21696.75,21641.25,21658.0,3182,live.csv,33.06437849100566,-0.0013487187172186443
2025-01-20 15:45:00,21658.0,21678.0,21642.75,21674.75,2083,live.csv,33.86622288694264,0.0007733862775880507
2025-01-20 15:50:00,21675.0,21687.5,21672.75,21680.5,1403,live.csv,32.70657778275856,0.0002652856434330886
2025-01-20 15:55:00,21679.25,21692.0,21674.75,21682.25,1041,live.csv,32.14957589548613,8.071769562500997e-05
2025-01-20 16:00:00,21682.75,21707.5,21682.0,21702.5,2094,live.csv,32.23585981312128,0.0009339436635957821
2025-01-20 16:05:00,21702.75,21710.25,21695.5,21706.75,1069,live.csv,32.18497115763102,0.00019582997350542364
2025-01-20 16:10:00,21705.75,21709.0,21688.0,21703.0,1217,live.csv,32.0092991216565,-0.00017275732203114735
2025-01-20 16:15:00,21704.0,21708.25,21689.5,21700.75,976,live.csv,31.346459025185354,-0.00010367230336816302
2025-01-20 16:20:00,21702.0,21714.75,21700.0,21709.25,1067,live.csv,28.012130243630704,0.0003916915313986191
2025-01-20 16:25:00,21709.25,21712.0,21696.75,21707.5,1260,live.csv,24.367242355193486,-8.061079954402306e-05
2025-01-20 16:30:00,21707.75,21719.0,21705.5,21712.75,1157,live.csv,20.334553817189214,0.00024185189450642852
2025-01-20 16:35:00,21712.75,21723.0,21706.25,21721.25,1056,live.csv,18.470544651787147,0.00039147505497916235
2025-01-20 16:40:00,21720.0,21722.25,21708.25,21712.25,692,live.csv,17.93083843834693,-0.0004143407953041134
2025-01-20 16:45:00,21712.5,21721.75,21708.75,21718.75,750,live.csv,17.030255584107003,0.00029937017121661746
2025-01-20 16:50:00,21719.25,21730.75,21715.25,21716.75,1129,live.csv,16.74644502721359,-9.208633093527041e-05
2025-01-20 16:55:00,21718.0,21719.25,21687.0,21697.0,1266,live.csv,16.461533111022792,-0.0009094362646344667
2025-01-20 17:00:00,21696.5,21717.0,21690.75,21705.25,1579,live.csv,16.44877914993009,0.0003802368991103755
2025-01-20 17:05:00,21705.75,21707.75,21686.0,21700.0,1532,live.csv,16.2758448320462,-0.00024187696525035385
2025-01-20 17:10:00,21701.5,21705.0,21689.0,21691.25,724,live.csv,16.164547586649327,-0.00040322580645157924
2025-01-20 17:15:00,21691.75,21703.25,21687.25,21693.5,921,live.csv,15.976874735461326,0.00010372846193740237
2025-01-20 17:20:00,21692.75,21710.75,21665.75,21669.5,1638,live.csv,14.539397475280342,-0.0011063221702353188
2025-01-20 17:25:00,21671.0,21686.0,21620.0,21659.0,3801,live.csv,16.313030592201645,-0.0004845520201204323
2025-01-20 17:30:00,21657.5,21692.25,21653.5,21684.25,1388,live.csv,16.103509751374933,0.0011657971282146296
2025-01-20 17:35:00,21684.5,21705.75,21670.0,21690.25,1224,live.csv,15.743231628293124,0.00027669852542744344
2025-01-20 17:40:00,21690.5,21706.0,21666.5,21683.75,969,live.csv,16.14438858834812,-0.00029967381657658443
2025-01-20 17:45:00,21682.0,21699.25,21674.25,21687.0,520,live.csv,16.25787258682701,0.00014988182394648497
2025-01-20 17:50:00,21685.0,21707.75,21676.25,21704.25,630,live.csv,16.279886484378103,0.00079540738691386
2025-01-20 17:55:00,21707.25,21707.5,21680.25,21683.0,494,live.csv,16.614653487906406,-0.0009790709192899483
2025-01-20 23:00:00,21687.25,21719.75,21672.75,21696.0,1168,live.csv,16.376586905735458,0.0005995480330212022
2025-01-20 23:05:00,21693.75,21721.75,21691.25,21710.5,646,live.csv,16.494391989465868,0.0006683259587021428
2025-01-20 23:10:00,21711.75,21719.0,21703.75,21712.5,379,live.csv,16.481768236673506,9.212132378344506e-05
2025-01-20 23:15:00,21711.75,21737.75,21711.75,21733.5,879,live.csv,17.626101122663517,0.000967184801381693
2025-01-20 23:20:00,21732.25,21738.0,21726.5,21730.5,371,live.csv,18.863620654778995,-0.0001380357512595909
2025-01-20 23:25:00,21730.5,21735.5,21721.75,21731.5,501,live.csv,19.783245669186797,4.6018269252989796e-05
2025-01-20 23:30:00,21733.0,21734.5,21723.5,21724.0,228,live.csv,20.188600874256277,-0.00034512113751927753
2025-01-20 23:35:00,21725.0,21725.5,21705.5,21709.25,408,live.csv,20.2998695548573,-0.0006789725649051226
2025-01-20 23:40:00,21709.25,21723.0,21705.5,21714.25,320,live.csv,20.52236825225238,0.00023031657012562157
2025-01-20 23:45:00,21716.25,21739.75,21713.75,21729.75,447,live.csv,21.545469055904235,0.0007138169635148017
